id,name,state,census_region,pop_dens,pct_aa,pop,female,caucasian,african_american,travel_time,land_area,hh_income,fips,votes_dem_2016,votes_gop_2016,total_votes_2016,partywinner12
5135,Sharp County,AR,South,"[ 17,   45)","[ 0.0, 2.0)",16906,50.8,95.9,0.8,27.9,604.44,30861,5135,1472,5405,7190,Republican
5137,Stone County,AR,South,"[ 17,   45)","[ 0.0, 2.0)",12494,50.5,96.8,0.3,21.1,606.41,29832,5137,1189,4081,5527,Republican
5139,Union County,AR,South,"[ 17,   45)","[25.0,50.0)",40227,51.3,64.6,32.6,18.2,1039.21,37435,5139,5667,10201,16338,Republican
5141,Van Buren County,AR,South,"[ 17,   45)","[ 0.0, 2.0)",16851,50,96.1,0.7,28.7,708.14,32517,5141,1547,5382,7111,Republican
5143,Washington County,AR,South,"[118,71672]","[ 2.0, 5.0)",220792,49.9,87.6,3.4,20.6,941.97,41248,5143,32296,40418,78153,Republican
5145,White County,AR,South,"[ 45,  118)","[ 2.0, 5.0)",78592,51,92.4,4.4,22.8,1035.08,42487,5145,5157,21038,27451,Republican
5147,Woodruff County,AR,South,"[  0,   17)","[25.0,50.0)",6910,52.4,70.7,27.1,19.3,586.79,28259,5147,1117,1344,2550,Democrat
5149,Yell County,AR,South,"[ 17,   45)","[ 0.0, 2.0)",21951,50.2,94.1,1.9,20.4,929.98,35535,5149,1472,4600,6389,Republican
6001,Alameda County,CA,West,"[118,71672]","[10.0,15.0)",1610921,51,52,12.4,28.8,739.02,72112,6001,486351,91189,613195,Democrat
6003,Alpine County,CA,West,"[  0,   17)","[ 0.0, 2.0)",1116,47.4,71.8,0.4,23.7,738.33,58636,6003,318,211,575,Democrat
6005,Amador County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",36742,46.9,90.9,2.1,30,594.58,53684,6005,5904,10239,17186,Republican
6007,Butte County,CA,West,"[118,71672]","[ 0.0, 2.0)",224241,50.4,87,1.8,20.3,1636.46,43752,6007,38676,42193,87847,Republican
6009,Calaveras County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",44624,50,92.1,1,35.5,1020.01,55295,6009,7738,13072,22334,Republican
6011,Colusa County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",21419,48.3,91.6,1.2,21.2,1150.73,52158,6011,2518,3464,6346,Republican
6013,Contra Costa County,CA,West,"[118,71672]","[ 5.0,10.0)",1111339,51.2,67.9,9.6,33.3,715.94,78756,6013,286658,105819,415972,Democrat
6015,Del Norte County,CA,West,"[ 17,   45)","[ 2.0, 5.0)",27212,44.6,78.6,3.7,14.2,1006.37,37909,6015,3485,5134,9361,Republican
6017,El Dorado County,CA,West,"[ 45,  118)","[ 0.0, 2.0)",183087,50,90.1,0.9,28.8,1707.88,69297,6017,35243,47633,89228,Republican
6019,Fresno County,CA,West,"[118,71672]","[ 5.0,10.0)",965974,50,77.4,5.9,22.1,5957.99,45563,6019,123660,113949,250264,Republican
6021,Glenn County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",27955,49.5,90.1,1.1,21.8,1313.95,43023,6021,3065,5788,9379,Republican
6023,Humboldt County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",134809,50,84.4,1.3,17.5,3567.99,41426,6023,19596,10883,33636,Democrat
6025,Imperial County,CA,West,"[ 17,   45)","[ 2.0, 5.0)",179091,48.8,89.6,3.5,20.8,4176.6,41807,6025,23887,9318,34807,Democrat
6027,Inyo County,CA,West,"[  0,   17)","[ 0.0, 2.0)",18410,49.8,81.7,0.9,14.8,10180.88,44796,6027,3155,4248,7996,Republican
6029,Kern County,CA,West,"[ 45,  118)","[ 5.0,10.0)",874589,48.7,82.9,6.3,23.6,8131.92,48552,6029,86481,119164,217725,Republican
6031,Kings County,CA,West,"[ 45,  118)","[ 5.0,10.0)",150269,44.3,81.4,7.4,21.4,1389.42,48133,6031,12902,17446,32250,Republican
6033,Lake County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",64184,50,87.9,2,27.5,1256.46,36548,6033,6240,5752,13045,Democrat
6035,Lassen County,CA,West,"[  0,   17)","[ 5.0,10.0)",31749,36.6,81.8,8.5,19.4,4541.18,53107,6035,2224,7574,10422,Republican
6037,Los Angeles County,CA,West,"[118,71672]","[ 5.0,10.0)",10116705,50.7,71.5,9.2,29.3,4057.88,55909,6037,1893770,620285,2652072,Democrat
6039,Madera County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",154548,51.3,86.2,4,25.5,2137.07,45625,6039,13283,19221,34263,Republican
6041,Marin County,CA,West,"[118,71672]","[ 2.0, 5.0)",260750,51.1,86.2,2.8,28.6,520.31,90839,6041,69518,14214,88115,Democrat
6043,Mariposa County,CA,West,"[  0,   17)","[ 0.0, 2.0)",17682,49.2,90.2,1.1,32,1448.82,49820,6043,3122,5185,8877,Republican
6045,Mendocino County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",87869,50.1,86.6,1,18.6,3506.34,43469,6045,6905,3571,11435,Democrat
6047,Merced County,CA,West,"[118,71672]","[ 2.0, 5.0)",266353,49.4,81.9,4.2,26.3,1934.97,42591,6047,21856,18486,42523,Democrat
6049,Modoc County,CA,West,"[  0,   17)","[ 0.0, 2.0)",9023,49.6,88.9,1.1,16.9,3917.77,36212,6049,798,2413,3359,Republican
6051,Mono County,CA,West,"[  0,   17)","[ 0.0, 2.0)",13997,46.5,92,0.7,16.2,3048.98,61757,6051,2696,2080,5154,Democrat
6053,Monterey County,CA,West,"[118,71672]","[ 2.0, 5.0)",431344,48.6,82.5,3.6,22.5,3280.6,59168,6053,64733,26378,96676,Democrat
6055,Napa County,CA,West,"[118,71672]","[ 2.0, 5.0)",141667,50.2,85.2,2.3,23.6,748.36,70443,6055,26161,11946,40393,Democrat
6057,Nevada County,CA,West,"[ 45,  118)","[ 0.0, 2.0)",98893,50.7,93.8,0.5,24.6,957.77,57353,6057,16199,14686,33258,Republican
6059,Orange County,CA,West,"[118,71672]","[ 2.0, 5.0)",3145515,50.5,74.1,2.1,26.3,790.57,75422,6059,556544,472669,1092116,Republican
6061,Placer County,CA,West,"[118,71672]","[ 0.0, 2.0)",371694,51.2,86.3,1.7,26.9,1407.01,72725,6061,61969,78977,150532,Republican
6063,Plumas County,CA,West,"[  0,   17)","[ 0.0, 2.0)",18606,49.9,91.1,1,22.9,2553.04,45794,6063,3224,5079,8830,Republican
6065,Riverside County,CA,West,"[118,71672]","[ 5.0,10.0)",2329271,50.2,80.7,7,32,7206.48,56529,6065,300686,279072,609869,Republican
6067,Sacramento County,CA,West,"[118,71672]","[10.0,15.0)",1482026,51.1,65.1,10.8,25.7,964.64,55064,6067,273768,163024,467526,Democrat
6069,San Benito County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",58267,49.9,88.5,1.3,30.2,1388.71,66237,6069,8309,5530,14688,Democrat
6071,San Bernardino County,CA,West,"[ 45,  118)","[ 5.0,10.0)",2112619,50.2,77.5,9.5,29.9,20056.94,54090,6071,304407,249103,585169,Democrat
6073,San Diego County,CA,West,"[118,71672]","[ 5.0,10.0)",3263431,49.7,76.6,5.6,24.4,4206.63,62962,6073,567243,386807,1011651,Democrat
6075,San Francisco County,CA,West,"[118,71672]","[ 5.0,10.0)",852469,49.1,54.3,6,30.5,46.87,75604,6075,312443,34493,365295,Democrat
6077,San Joaquin County,CA,West,"[118,71672]","[ 5.0,10.0)",715597,50.2,68.4,8.1,29.4,1391.32,53380,6077,71349,56194,134076,Democrat
6079,San Luis Obispo County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",279083,49,89.2,2.2,21.1,3298.57,58697,6079,61021,50755,120296,Democrat
6081,San Mateo County,CA,West,"[118,71672]","[ 2.0, 5.0)",758581,50.7,63.3,3,25.7,448.41,88202,6081,192035,47627,251646,Democrat
6083,Santa Barbara County,CA,West,"[118,71672]","[ 2.0, 5.0)",440668,49.7,86,2.4,19.4,2735.09,62779,6083,100120,53740,164224,Democrat
6085,Santa Clara County,CA,West,"[118,71672]","[ 2.0, 5.0)",1894605,49.7,57.2,2.9,25,1290.1,91702,6085,483472,137452,659148,Democrat
6087,Santa Cruz County,CA,West,"[118,71672]","[ 0.0, 2.0)",271804,50.3,87.9,1.4,25.4,445.17,66519,6087,85185,20158,113509,Democrat
6089,Shasta County,CA,West,"[ 45,  118)","[ 0.0, 2.0)",179804,50.9,88.8,1,20.1,3775.4,44651,6089,20471,47587,72554,Republican
6091,Sierra County,CA,West,"[  0,   17)","[ 0.0, 2.0)",3003,49.7,94.7,0.4,27.5,953.21,39009,6091,601,1048,1804,Republican
6093,Siskiyou County,CA,West,"[  0,   17)","[ 0.0, 2.0)",43628,50.3,87.4,1.5,18.8,6277.89,37709,6093,7106,11212,19836,Republican
6095,Solano County,CA,West,"[118,71672]","[10.0,15.0)",431131,50.1,60.7,14.9,28.9,821.77,67177,6095,94622,48712,152398,Democrat
6097,Sonoma County,CA,West,"[118,71672]","[ 0.0, 2.0)",500292,50.9,87.7,1.9,25.3,1575.85,63356,6097,116027,37421,164060,Democrat
6099,Stanislaus County,CA,West,"[118,71672]","[ 2.0, 5.0)",531997,50.5,84.3,3.2,26.6,1494.83,49297,6099,73939,72960,156141,Democrat
6101,Sutter County,CA,West,"[118,71672]","[ 2.0, 5.0)",95847,50.2,74.5,2.4,27.4,602.41,50408,6101,11831,16780,30429,Republican
6103,Tehama County,CA,West,"[ 17,   45)","[ 0.0, 2.0)",63067,50.2,90.9,0.9,23.3,2949.71,41924,6103,6571,14981,22875,Republican
6105,Trinity County,CA,West,"[  0,   17)","[ 0.0, 2.0)",13170,48.7,88.2,0.6,18.3,3179.25,36890,6105,1876,2409,4716,Republican
6107,Tulare County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",458198,49.8,88.4,2.2,21.3,4824.22,42708,6107,27975,38062,69408,Republican
6109,Tuolumne County,CA,West,"[ 17,   45)","[ 2.0, 5.0)",53831,47.9,91.1,2.1,25.1,2220.88,48426,6109,8580,13486,23472,Republican
6111,Ventura County,CA,West,"[118,71672]","[ 2.0, 5.0)",846178,50.4,85,2.2,24.6,1843.13,76544,6111,170489,118764,307881,Democrat
6113,Yolo County,CA,West,"[118,71672]","[ 2.0, 5.0)",207590,51.3,76.3,3,21.6,1014.69,55918,6113,34460,13178,50623,Democrat
6115,Yuba County,CA,West,"[ 45,  118)","[ 2.0, 5.0)",73966,49.4,79.6,3.9,29.5,631.84,44902,6115,7234,12313,21058,Republican
8001,Adams County,CO,West,"[118,71672]","[ 2.0, 5.0)",480718,49.7,87.2,3.5,28.4,1167.65,56270,8001,86471,73807,175125,Democrat
8003,Alamosa County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",16177,50,88,1.8,15,722.64,34520,8003,3168,3031,6897,Democrat
8005,Arapahoe County,CO,West,"[118,71672]","[10.0,15.0)",618821,50.8,78.8,10.8,26.9,798.1,60651,8005,148365,109638,281658,Democrat
8007,Archuleta County,CO,West,"[  0,   17)","[ 0.0, 2.0)",12244,49.9,93,0.4,19.6,1350.18,48933,8007,2489,4234,7290,Republican
8009,Baca County,CO,West,"[  0,   17)","[ 0.0, 2.0)",3645,50.3,95,1,12.6,2554.97,38829,8009,278,1716,2107,Republican
8011,Bent County,CO,West,"[  0,   17)","[ 5.0,10.0)",5630,36.2,86.9,6.8,17.7,1512.86,37340,8011,581,1166,1892,Republican
8013,Boulder County,CO,West,"[118,71672]","[ 0.0, 2.0)",313333,49.8,91,1.1,22.7,726.29,67956,8013,124715,38766,176735,Democrat
8014,Broomfield County,CO,West,"[118,71672]","[ 0.0, 2.0)",62138,50.4,89,1.5,26.2,33.03,77998,8014,19530,14272,37342,Democrat
8015,Chaffee County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",18363,47,94.5,1.7,14.9,1013.4,46504,8015,4773,5283,10999,Democrat
8017,Cheyenne County,CO,West,"[  0,   17)","[ 0.0, 2.0)",1871,49.8,96.5,0.6,13,1778.28,51641,8017,127,905,1076,Republican
8019,Clear Creek County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",9187,48.3,95.5,0.9,32.6,395.23,67259,8019,2585,2426,5532,Democrat
8021,Conejos County,CO,West,"[  0,   17)","[ 0.0, 2.0)",8265,50.2,92.8,0.6,24.3,1287.39,34526,8021,1753,1885,3970,Democrat
8023,Costilla County,CO,West,"[  0,   17)","[ 0.0, 2.0)",3568,48.2,88.9,1.8,20.1,1226.95,29145,8023,1109,581,1820,Democrat
8025,Crowley County,CO,West,"[  0,   17)","[ 5.0,10.0)",5360,29.9,84.2,9.2,24.1,787.42,31477,8025,336,1069,1511,Republican
8027,Custer County,CO,West,"[  0,   17)","[ 0.0, 2.0)",4361,49,96,1.1,34.7,738.63,32427,8027,797,2059,3064,Republican
8029,Delta County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",29870,49.7,95.2,0.7,24.8,1142.05,42078,8029,4048,11584,16661,Republican
8031,Denver County,CO,West,"[118,71672]","[10.0,15.0)",663862,49.9,80.8,10.2,24.6,153,50313,8031,174611,43637,232291,Democrat
8033,Dolores County,CO,West,"[  0,   17)","[ 0.0, 2.0)",1978,48.5,93.4,0.3,23,1067.05,37750,8033,227,936,1230,Republican
8035,Douglas County,CO,West,"[118,71672]","[ 0.0, 2.0)",314638,50.4,91.6,1.4,27.7,840.25,101591,8035,67045,100178,182918,Republican
8037,Eagle County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",52921,46.9,95.3,1,20,1684.53,74456,8037,12652,8153,22611,Democrat
8039,Elbert County,CO,West,"[  0,   17)","[ 0.0, 2.0)",24195,49.9,95.7,0.7,41.3,1850.85,82118,8039,3056,11536,15689,Republican
8041,El Paso County,CO,West,"[118,71672]","[ 5.0,10.0)",663519,49.7,84,6.8,21.7,2126.8,57125,8041,105807,176506,313273,Republican
8043,Fremont County,CO,West,"[ 17,   45)","[ 2.0, 5.0)",46502,42.4,91.6,4,23.3,1533.07,39943,8043,5275,15066,21880,Republican
8045,Garfield County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",57461,48.8,94.3,1.2,27.5,2947.56,57022,8045,11205,13071,26328,Republican
8047,Gilpin County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",5851,47.3,94.1,1.1,32,149.9,63885,8047,1634,1564,3574,Democrat
8049,Grand County,CO,West,"[  0,   17)","[ 0.0, 2.0)",14546,46.9,95.8,0.5,18.8,1846.33,64664,8049,3319,4467,8513,Republican
8051,Gunnison County,CO,West,"[  0,   17)","[ 0.0, 2.0)",15725,45.9,94.6,0.5,13.4,3239.1,52332,8051,5068,3250,9299,Democrat
8053,Hinsdale County,CO,West,"[  0,   17)","[ 0.0, 2.0)",786,49.2,96.1,0.5,8.2,1117.25,56667,8053,197,339,589,Republican
8055,Huerfano County,CO,West,"[  0,   17)","[ 0.0, 2.0)",6462,49.9,89.3,0.9,22.9,1591,33298,8055,1631,1875,3772,Democrat
8057,Jackson County,CO,West,"[  0,   17)","[ 0.0, 2.0)",1396,45.9,96.2,0.1,18.9,1613.72,43606,8057,171,628,862,Republican
8059,Jefferson County,CO,West,"[118,71672]","[ 0.0, 2.0)",558503,50.3,92.4,1.3,26.2,764.21,68984,8059,151885,130233,309529,Democrat
8061,Kiowa County,CO,West,"[  0,   17)","[ 0.0, 2.0)",1402,50.7,97.2,0.6,17.2,1767.77,40813,8061,91,726,853,Republican
8063,Kit Carson County,CO,West,"[  0,   17)","[ 2.0, 5.0)",8072,44.9,94.3,2.3,12.5,2160.82,44157,8063,526,2894,3613,Republican
8065,Lake County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",7357,46.6,94,0.7,29.3,376.91,44610,8065,1600,1264,3175,Democrat
8067,La Plata County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",53989,49.2,89.7,0.5,20.5,1692.08,58080,8067,15300,12471,30722,Democrat
8069,Larimer County,CO,West,"[118,71672]","[ 0.0, 2.0)",324122,50.3,93.4,1,22.6,2596,58626,8069,92170,82624,193897,Democrat
8071,Las Animas County,CO,West,"[  0,   17)","[ 0.0, 2.0)",14052,48.4,91.5,1.7,21.2,4772.67,42261,8071,2614,3656,6693,Democrat
8073,Lincoln County,CO,West,"[  0,   17)","[ 5.0,10.0)",5510,41.1,91,5.5,18.3,2577.63,41910,8073,399,1873,2402,Republican
8075,Logan County,CO,West,"[  0,   17)","[ 2.0, 5.0)",22524,43.1,92,4.2,17.1,1838.55,40415,8075,1843,7272,9702,Republican
8077,Mesa County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",148255,50.3,94.3,0.9,21.2,3328.97,49471,8077,20958,48129,74876,Republican
8079,Mineral County,CO,West,"[  0,   17)","[ 0.0, 2.0)",698,49.2,97.2,0.3,14.6,875.67,47083,8079,237,344,652,Republican
8081,Moffat County,CO,West,"[  0,   17)","[ 0.0, 2.0)",12928,48.2,95.4,0.5,21.8,4743.29,53231,8081,874,5293,6510,Republican
8083,Montezuma County,CO,West,"[  0,   17)","[ 0.0, 2.0)",25772,50.2,83.7,0.4,22.6,2029.53,43188,8083,3920,7771,12706,Republican
8085,Montrose County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",40873,50.8,94.5,0.7,20.3,2240.7,45718,8085,5438,14303,21070,Republican
8087,Morgan County,CO,West,"[ 17,   45)","[ 2.0, 5.0)",28328,50.2,93,3.1,16.5,1280.43,43774,8087,3128,8104,11888,Republican
8089,Otero County,CO,West,"[  0,   17)","[ 0.0, 2.0)",18488,50.7,91.7,1.2,17.5,1261.96,33848,8089,1719,2988,5038,Republican
8091,Ouray County,CO,West,"[  0,   17)","[ 0.0, 2.0)",4629,51.4,97,0.2,22.8,541.59,64601,8091,1690,1337,3287,Democrat
8093,Park County,CO,West,"[  0,   17)","[ 0.0, 2.0)",16345,47.4,95.2,0.5,44.2,2193.85,61570,8093,3351,6053,10245,Republican
8095,Phillips County,CO,West,"[  0,   17)","[ 0.0, 2.0)",4363,50.5,96.4,1,13.9,687.93,43011,8095,436,1791,2332,Republican
8097,Pitkin County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",17626,47.1,95.6,0.8,17,970.7,72745,8097,7239,2522,10387,Democrat
8099,Prowers County,CO,West,"[  0,   17)","[ 0.0, 2.0)",12034,50.1,95.5,0.7,14.4,1638.4,34391,8099,1173,3508,4978,Republican
8101,Pueblo County,CO,West,"[ 45,  118)","[ 2.0, 5.0)",161875,50.8,90.9,2.5,20.4,2386.1,41777,8101,27945,27746,60112,Democrat
8103,Rio Blanco County,CO,West,"[  0,   17)","[ 0.0, 2.0)",6707,47.6,92.8,1,19.6,3220.93,60128,8103,433,2782,3436,Republican
8105,Rio Grande County,CO,West,"[  0,   17)","[ 0.0, 2.0)",11607,50.1,93.8,0.6,19,911.96,38993,8105,1985,3060,5488,Republican
8107,Routt County,CO,West,"[  0,   17)","[ 0.0, 2.0)",23865,47.3,96.5,0.5,17.3,2362.03,62002,8107,7487,5149,13772,Democrat
8109,Saguache County,CO,West,"[  0,   17)","[ 0.0, 2.0)",6196,49.5,92.7,0.8,19,3168.53,34600,8109,1345,1109,2707,Democrat
8111,San Juan County,CO,West,"[  0,   17)","[ 0.0, 2.0)",720,42.3,95.7,0,11.9,387.49,39583,8111,265,215,506,Democrat
8113,San Miguel County,CO,West,"[  0,   17)","[ 0.0, 2.0)",7840,46.4,95.7,0.6,19.3,1286.61,63594,8113,2960,1030,4311,Democrat
8115,Sedgwick County,CO,West,"[  0,   17)","[ 0.0, 2.0)",2348,49.7,95.9,0.5,18.9,548.04,40221,8115,267,1015,1364,Republican
8117,Summit County,CO,West,"[ 45,  118)","[ 0.0, 2.0)",29404,45.5,95.6,1,16.8,608.36,63697,8117,9502,5064,16061,Democrat
8119,Teller County,CO,West,"[ 17,   45)","[ 0.0, 2.0)",23389,49,95,0.7,31.7,557.06,59040,8119,3547,9580,14203,Republican
8121,Washington County,CO,West,"[  0,   17)","[ 0.0, 2.0)",4780,48.5,97.3,0.7,20.6,2518.03,44683,8121,289,2284,2708,Republican
8123,Weld County,CO,West,"[ 45,  118)","[ 0.0, 2.0)",277670,49.7,93.4,1.3,26.2,3987.24,57180,8123,45869,75882,133790,Republican
8125,Yuma County,CO,West,"[  0,   17)","[ 0.0, 2.0)",10202,49.9,97.3,0.3,14.7,2364.41,44308,8125,701,3755,4664,Republican
9001,Fairfield County,CT,Northeast,"[118,71672]","[10.0,15.0)",945438,51.3,80.2,12,28.2,624.89,82283,9001,238723,155457,410279,Democrat
9003,Hartford County,CT,Northeast,"[118,71672]","[15.0,25.0)",897985,51.5,77.3,15,22.1,735.1,64967,9003,233789,147912,399219,Democrat
9005,Litchfield County,CT,Northeast,"[118,71672]","[ 0.0, 2.0)",184993,50.7,94.6,1.8,26.5,920.56,71338,9005,39836,53376,97434,Republican
9007,Middlesex County,CT,Northeast,"[118,71672]","[ 5.0,10.0)",164943,51.2,89.7,5.3,25.2,369.3,76994,9007,45306,38847,88402,Democrat
9009,New Haven County,CT,Northeast,"[118,71672]","[10.0,15.0)",861277,51.7,79.3,14,24,604.51,61996,9009,203601,158373,375909,Democrat
9011,New London County,CT,Northeast,"[118,71672]","[ 5.0,10.0)",273676,50,84.1,6.8,22.8,664.88,66583,9011,62951,54574,124527,Democrat
9013,Tolland County,CT,Northeast,"[118,71672]","[ 2.0, 5.0)",151367,49.9,90.5,3.5,25.8,410.21,80529,9013,38450,33989,77069,Democrat
9015,Windham County,CT,Northeast,"[118,71672]","[ 2.0, 5.0)",116998,50.3,93,2.8,26.3,512.91,59333,9015,21776,25738,50703,Democrat
10001,Kent County,DE,South,"[118,71672]","[25.0,50.0)",171987,51.8,68.5,25.1,25.8,586.18,55149,10001,33347,36989,74253,Democrat
10003,New Castle County,DE,South,"[118,71672]","[15.0,25.0)",552778,51.6,67.6,24.7,24.8,426.29,64537,10003,162905,85507,261468,Democrat
10005,Sussex County,DE,South,"[118,71672]","[10.0,15.0)",210849,51.4,82.5,12.9,24.2,936.08,52710,10005,39329,62607,105814,Republican
11001,District of Columbia,DC,South,"[118,71672]","[25.0,50.0)",658893,52.6,43.4,49.5,29.7,61.05,65830,11001,260223,11553,280272,Democrat
12001,Alachua County,FL,South,"[118,71672]","[15.0,25.0)",256380,51.7,71,20.4,19.9,875.02,42149,12001,75370,46584,127827,Democrat
12003,Baker County,FL,South,"[ 45,  118)","[10.0,15.0)",27093,47.8,84,13.4,29.4,585.23,49236,12003,2112,10294,12634,Republican
12005,Bay County,FL,South,"[118,71672]","[10.0,15.0)",178985,50.4,82.6,11.2,21.3,758.46,47461,12005,21689,62010,87151,Republican
12007,Bradford County,FL,South,"[ 45,  118)","[15.0,25.0)",26702,45.4,78,19.3,27.1,293.96,40259,12007,2924,8913,12098,Republican
12009,Brevard County,FL,South,"[118,71672]","[10.0,15.0)",556885,51.2,84,10.6,23.7,1015.66,48039,12009,119525,181620,314337,Republican
12011,Broward County,FL,South,"[118,71672]","[25.0,50.0)",1869235,51.4,65.4,28.5,27.2,1209.79,51251,12011,546956,258521,822837,Democrat
12013,Calhoun County,FL,South,"[ 17,   45)","[10.0,15.0)",14532,45.6,82.3,13.4,28.8,567.33,32780,12013,1236,4647,6067,Republican
12015,Charlotte County,FL,South,"[118,71672]","[ 5.0,10.0)",168474,51.4,90.7,6.1,23.3,680.28,44378,12015,33421,60196,96323,Republican
12017,Citrus County,FL,South,"[118,71672]","[ 2.0, 5.0)",139377,51.6,93.4,3.1,25.9,581.7,39100,12017,22765,54377,79590,Republican
12019,Clay County,FL,South,"[118,71672]","[10.0,15.0)",199798,50.9,82.8,10.6,32.1,604.36,59482,12019,27768,74898,106363,Republican
12021,Collier County,FL,South,"[118,71672]","[ 5.0,10.0)",348777,50.7,89.8,7.1,23.6,1998.32,55843,12021,60941,105297,170505,Republican
12023,Columbia County,FL,South,"[ 45,  118)","[15.0,25.0)",67857,48.3,78.1,18.4,22.3,797.57,38070,12023,7599,20359,28696,Republican
12027,DeSoto County,FL,South,"[ 45,  118)","[10.0,15.0)",35012,43.7,83.4,13.3,24.6,637.06,34963,12027,3761,6744,10761,Republican
12029,Dixie County,FL,South,"[ 17,   45)","[ 5.0,10.0)",15907,46.4,88.8,8.9,25.7,705.05,33981,12029,1270,5822,7202,Republican
12031,Duval County,FL,South,"[118,71672]","[25.0,50.0)",897698,51.5,62.3,30,23.6,762.19,48323,12031,203627,210061,428734,Republican
12033,Escambia County,FL,South,"[118,71672]","[15.0,25.0)",310659,50.3,70.1,22.8,22.2,656.46,43918,12033,57114,88370,151609,Republican
12035,Flagler County,FL,South,"[118,71672]","[10.0,15.0)",102408,52,83.9,11.4,26.4,485.46,47233,12035,21985,33804,57413,Republican
12037,Franklin County,FL,South,"[ 17,   45)","[10.0,15.0)",11815,42.7,82.9,14.2,22.3,534.73,38328,12037,1738,4119,6003,Republican
12039,Gadsden County,FL,South,"[ 45,  118)","[50.0,85.3]",46281,49.9,42.1,55.4,28,516.33,35380,12039,14994,6721,22079,Democrat
12041,Gilchrist County,FL,South,"[ 45,  118)","[ 5.0,10.0)",16997,47.5,91.9,5.6,31.3,349.68,38406,12041,1457,6740,8418,Republican
12043,Glades County,FL,South,"[  0,   17)","[10.0,15.0)",13635,43.4,79.3,13.5,24.5,806.01,34694,12043,1271,2996,4355,Republican
12045,Gulf County,FL,South,"[ 17,   45)","[15.0,25.0)",15944,40,78.2,19,24.4,564.01,40455,12045,1715,5320,7279,Republican
12047,Hamilton County,FL,South,"[ 17,   45)","[25.0,50.0)",14048,42.1,62.6,33.9,24.2,513.79,37716,12047,1899,3439,5451,Republican
12049,Hardee County,FL,South,"[ 17,   45)","[ 5.0,10.0)",27469,46.5,88.6,7.5,25.6,637.78,37125,12049,2147,5238,7577,Republican
12051,Hendry County,FL,South,"[ 17,   45)","[10.0,15.0)",38505,47.8,82,13.4,27.5,1152.75,35425,12051,4610,6192,11106,Republican
12053,Hernando County,FL,South,"[118,71672]","[ 5.0,10.0)",175855,52.1,90.8,5.5,30,472.54,41024,12053,31818,59029,93878,Republican
12055,Highlands County,FL,South,"[ 45,  118)","[10.0,15.0)",98236,51.3,85.8,10.4,21.9,1016.62,35560,12055,14901,29509,45589,Republican
12057,Hillsborough County,FL,South,"[118,71672]","[15.0,25.0)",1316298,51.3,75.6,17.4,25.7,1020.21,49596,12057,306422,265928,595072,Democrat
12059,Holmes County,FL,South,"[ 17,   45)","[ 5.0,10.0)",19650,46.7,89.7,6.6,29.7,478.78,35511,12059,852,7476,8506,Republican
12061,Indian River County,FL,South,"[118,71672]","[ 5.0,10.0)",144755,52,87.4,9.3,21.8,502.87,44772,12061,28997,48564,79897,Republican
12063,Jackson County,FL,South,"[ 45,  118)","[25.0,50.0)",48801,45,69.9,26.9,24,917.76,36809,12063,6383,14231,20997,Republican
