"cnt","year","month","date","hr","wkday","holiday","seasons","weather_cond","temp","hum","windspeed"
74,"2011","01","10",20,"monday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.659456532587845,-0.211685122780796
38,"2011","01","10",21,"monday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,0.0318978780656464
24,"2011","01","10",22,"monday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,-0.211685122780796
18,"2011","01","10",23,"monday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,-0.211685122780796
12,"2011","01","11",0,"tuesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,-0.699668517093971
3,"2011","01","11",1,"tuesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,-0.211685122780796
3,"2011","01","11",2,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.400294955826758,0.0318978780656464
6,"2011","01","11",5,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.400294955826758,-0.456085516247529
27,"2011","01","11",6,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.400294955826758,-0.456085516247529
99,"2011","01","11",7,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.400294955826758,-1.5538438052971
217,"2011","01","11",8,"tuesday",0,"spring","Mist or Cloudy",-1.6462066558277,-0.607624217235628,-0.821460017517193
130,"2011","01","11",9,"tuesday",0,"spring","Mist or Cloudy",-1.6462066558277,-0.607624217235628,-0.211685122780796
54,"2011","01","11",10,"tuesday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.607624217235628,-0.211685122780796
35,"2011","01","11",11,"tuesday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.814953478644498,-0.456085516247529
57,"2011","01","11",12,"tuesday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.607624217235628,-0.699668517093971
52,"2011","01","11",13,"tuesday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.192965694417888,-0.821460017517193
63,"2011","01","11",14,"tuesday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.192965694417888,-0.821460017517193
47,"2011","01","11",15,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,0.895512927978679,-0.821460017517193
76,"2011","01","11",16,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,1.20650682009198,0.276298271532379
136,"2011","01","11",17,"tuesday",0,"spring","Mist or Cloudy",-1.75007247878984,1.20650682009198,0.276298271532379
95,"2011","01","11",18,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.56933302755751,-0.699668517093971
51,"2011","01","11",19,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.56933302755751,-1.5538438052971
32,"2011","01","11",20,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.56933302755751,0.0318978780656464
20,"2011","01","11",21,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.20650682009198,-0.821460017517193
29,"2011","01","11",22,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.56933302755751,-0.699668517093971
19,"2011","01","11",23,"tuesday",0,"spring","Light Snow or Light Rain",-1.75007247878984,1.56933302755751,-0.821460017517193
7,"2011","01","12",0,"wednesday",0,"spring","Mist or Cloudy",-1.75007247878984,1.20650682009198,-0.821460017517193
6,"2011","01","12",1,"wednesday",0,"spring","Mist or Cloudy",-1.75007247878984,1.20650682009198,-0.699668517093971
1,"2011","01","12",2,"wednesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,1.20650682009198,-0.456085516247529
5,"2011","01","12",5,"wednesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,1.20650682009198,-0.211685122780796
16,"2011","01","12",6,"wednesday",0,"spring","Clear or Few Cloudy",-1.95780412471412,1.56933302755751,-0.456085516247529
54,"2011","01","12",7,"wednesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,0.325357459104286,-0.456085516247529
128,"2011","01","12",8,"wednesday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.192965694417888,-0.211685122780796
81,"2011","01","12",9,"wednesday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.192965694417888,1.13047355973551
39,"2011","01","12",10,"wednesday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.400294955826758,0.276298271532379
35,"2011","01","12",11,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.607624217235628,1.61845695404868
55,"2011","01","12",12,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,3.20419863741143
49,"2011","01","12",13,"wednesday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-0.97045042470115,1.37405656058195
44,"2011","01","12",14,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,1.13047355973551
49,"2011","01","12",15,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,1.86203995489513
68,"2011","01","12",16,"wednesday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-0.97045042470115,1.13047355973551
139,"2011","01","12",17,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,1.37405656058195
137,"2011","01","12",18,"wednesday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,2.71621524309825
83,"2011","01","12",19,"wednesday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.814953478644498,1.86203995489513
56,"2011","01","12",20,"wednesday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.659456532587845,1.13047355973551
57,"2011","01","12",21,"wednesday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.400294955826758,1.13047355973551
33,"2011","01","12",22,"wednesday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.400294955826758,2.10644034836186
20,"2011","01","12",23,"wednesday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,1.86203995489513
7,"2011","01","13",0,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.192965694417888,0.764281665845554
2,"2011","01","13",1,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,0.764281665845554
2,"2011","01","13",2,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,1.37405656058195
3,"2011","01","13",3,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,1.13047355973551
4,"2011","01","13",4,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,0.519881272378821
3,"2011","01","13",5,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,0.886073166268775
28,"2011","01","13",6,"thursday",0,"spring","Clear or Few Cloudy",-1.95780412471412,-0.452127271178975,-0.456085516247529
72,"2011","01","13",7,"thursday",0,"spring","Clear or Few Cloudy",-1.95780412471412,-0.452127271178975,-0.456085516247529
202,"2011","01","13",8,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,0.0318978780656464
139,"2011","01","13",9,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.659456532587845,1.13047355973551
38,"2011","01","13",10,"thursday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.659456532587845,1.37405656058195
37,"2011","01","13",11,"thursday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.97045042470115,2.10644034836186
52,"2011","01","13",12,"thursday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.97045042470115,1.86203995489513
83,"2011","01","13",13,"thursday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.1259473707578,2.10644034836186
42,"2011","01","13",14,"thursday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.1259473707578,1.61845695404868
60,"2011","01","13",15,"thursday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-1.28144431681445,0.886073166268775
78,"2011","01","13",16,"thursday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-1.28144431681445,1.37405656058195
162,"2011","01","13",17,"thursday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-1.17777968611002,0.764281665845554
144,"2011","01","13",18,"thursday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-1.17777968611002,1.13047355973551
99,"2011","01","13",19,"thursday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.814953478644498,0.519881272378821
64,"2011","01","13",20,"thursday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.814953478644498,0.276298271532379
40,"2011","01","13",21,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.866785793996715,0.886073166268775
30,"2011","01","13",22,"thursday",0,"spring","Clear or Few Cloudy",-1.85393830175198,-0.866785793996715,1.13047355973551
15,"2011","01","13",23,"thursday",0,"spring","Clear or Few Cloudy",-1.95780412471412,-0.659456532587845,0.0318978780656464
14,"2011","01","14",0,"friday",0,"spring","Clear or Few Cloudy",-1.95780412471412,-0.659456532587845,0.0318978780656464
5,"2011","01","14",1,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,-0.452127271178975,-0.211685122780796
1,"2011","01","14",2,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,-0.452127271178975,-0.456085516247529
1,"2011","01","14",3,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,-0.452127271178975,-0.699668517093971
8,"2011","01","14",5,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,-0.452127271178975,-0.821460017517193
17,"2011","01","14",6,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,-0.452127271178975,-1.5538438052971
70,"2011","01","14",7,"friday",0,"spring","Clear or Few Cloudy",-2.06166994767626,0.584519035865374,-0.211685122780796
158,"2011","01","14",8,"friday",0,"spring","Clear or Few Cloudy",-1.95780412471412,0.273525143752069,-1.5538438052971
117,"2011","01","14",9,"friday",0,"spring","Clear or Few Cloudy",-1.85393830175198,0.325357459104286,-0.456085516247529
44,"2011","01","14",10,"friday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.400294955826758,0.0318978780656464
53,"2011","01","14",11,"friday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.607624217235628,0.764281665845554
61,"2011","01","14",12,"friday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.97045042470115,0.519881272378821
77,"2011","01","14",13,"friday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.33327663216667,1.61845695404868
64,"2011","01","14",14,"friday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.1259473707578,0.764281665845554
68,"2011","01","14",15,"friday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-1.28144431681445,-0.211685122780796
90,"2011","01","14",16,"friday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.1259473707578,-0.699668517093971
159,"2011","01","14",17,"friday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.1259473707578,-0.211685122780796
139,"2011","01","14",18,"friday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.814953478644498,-1.5538438052971
92,"2011","01","14",19,"friday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.192965694417888,-0.821460017517193
68,"2011","01","14",20,"friday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.192965694417888,-1.5538438052971
52,"2011","01","14",21,"friday",0,"spring","Clear or Few Cloudy",-1.75007247878984,0.325357459104286,-1.5538438052971
36,"2011","01","14",22,"friday",0,"spring","Mist or Cloudy",-1.75007247878984,0.325357459104286,-1.5538438052971
27,"2011","01","14",23,"friday",0,"spring","Mist or Cloudy",-1.6462066558277,-0.400294955826758,-1.5538438052971
28,"2011","01","15",0,"saturday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.400294955826758,-1.5538438052971
20,"2011","01","15",1,"saturday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.192965694417888,-0.821460017517193
12,"2011","01","15",2,"saturday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.192965694417888,-0.821460017517193
8,"2011","01","15",3,"saturday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.192965694417888,-1.5538438052971
5,"2011","01","15",4,"saturday",0,"spring","Mist or Cloudy",-1.75007247878984,-0.192965694417888,-1.5538438052971
1,"2011","01","15",5,"saturday",0,"spring","Clear or Few Cloudy",-1.75007247878984,-0.192965694417888,-1.5538438052971
3,"2011","01","15",6,"saturday",0,"spring","Clear or Few Cloudy",-1.85393830175198,0.0143635669909819,-0.699668517093971
10,"2011","01","15",7,"saturday",0,"spring","Clear or Few Cloudy",-1.85393830175198,0.0143635669909819,-1.5538438052971
23,"2011","01","15",8,"saturday",0,"spring","Clear or Few Cloudy",-1.85393830175198,0.0143635669909819,-0.456085516247529
33,"2011","01","15",9,"saturday",0,"spring","Clear or Few Cloudy",-1.75007247878984,0.0661958823431994,-0.456085516247529
59,"2011","01","15",10,"saturday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.192965694417888,-0.211685122780796
72,"2011","01","15",11,"saturday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-0.400294955826758,0.276298271532379
89,"2011","01","15",12,"saturday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-0.76312116329228,0.276298271532379
101,"2011","01","15",13,"saturday",0,"spring","Clear or Few Cloudy",-1.126877541017,-1.28144431681445,0.886073166268775
118,"2011","01","15",14,"saturday",0,"spring","Clear or Few Cloudy",-1.02301171805486,-1.22961200146224,0.764281665845554
129,"2011","01","15",15,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,-1.38510894751889,0.0318978780656464
128,"2011","01","15",16,"saturday",0,"spring","Mist or Cloudy",-0.815280072130582,-1.48877357822332,0.0318978780656464
83,"2011","01","15",17,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,-1.38510894751889,0.764281665845554
84,"2011","01","15",18,"saturday",0,"spring","Mist or Cloudy",-1.02301171805486,-0.918618109348932,0.519881272378821
74,"2011","01","15",19,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,-1.22961200146224,0.519881272378821
41,"2011","01","15",20,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,-1.22961200146224,0.519881272378821
57,"2011","01","15",21,"saturday",0,"spring","Mist or Cloudy",-0.919145895092722,-1.22961200146224,0.276298271532379
26,"2011","01","15",22,"saturday",0,"spring","Mist or Cloudy",-1.02301171805486,-1.07411505540558,-0.699668517093971
44,"2011","01","15",23,"saturday",0,"spring","Clear or Few Cloudy",-1.02301171805486,-0.918618109348932,0.764281665845554
39,"2011","01","16",0,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-0.34846264047454,-1.5538438052971
23,"2011","01","16",1,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-0.34846264047454,-0.456085516247529
16,"2011","01","16",2,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-0.34846264047454,-0.821460017517193
15,"2011","01","16",3,"sunday",0,"spring","Clear or Few Cloudy",-1.43847500990342,0.325357459104286,-1.5538438052971
1,"2011","01","16",4,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-0.34846264047454,-0.211685122780796
2,"2011","01","16",5,"sunday",0,"spring","Mist or Cloudy",-1.23074336397914,-0.34846264047454,-0.211685122780796
1,"2011","01","16",6,"sunday",0,"spring","Mist or Cloudy",-1.23074336397914,-0.34846264047454,-0.211685122780796
3,"2011","01","16",7,"sunday",0,"spring","Mist or Cloudy",-1.33460918694128,-0.34846264047454,0.886073166268775
18,"2011","01","16",8,"sunday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-0.400294955826758,0.764281665845554
32,"2011","01","16",9,"sunday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-0.607624217235628,0.519881272378821
79,"2011","01","16",10,"sunday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-0.607624217235628,0.764281665845554
93,"2011","01","16",11,"sunday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-0.97045042470115,0.519881272378821
104,"2011","01","16",12,"sunday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-1.1259473707578,0.764281665845554
118,"2011","01","16",13,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-1.43694126287111,0.886073166268775
91,"2011","01","16",14,"sunday",0,"spring","Clear or Few Cloudy",-1.126877541017,-1.38510894751889,0.519881272378821
113,"2011","01","16",15,"sunday",0,"spring","Clear or Few Cloudy",-1.23074336397914,-1.28144431681445,0.519881272378821
99,"2011","01","16",16,"sunday",0,"spring","Clear or Few Cloudy",-1.33460918694128,-1.28144431681445,0.276298271532379
105,"2011","01","16",17,"sunday",0,"spring","Clear or Few Cloudy",-1.43847500990342,-1.33327663216667,0.519881272378821
67,"2011","01","16",18,"sunday",0,"spring","Clear or Few Cloudy",-1.54234083286556,-1.17777968611002,-0.211685122780796
61,"2011","01","16",19,"sunday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.814953478644498,-0.456085516247529
57,"2011","01","16",20,"sunday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.814953478644498,-0.211685122780796
28,"2011","01","16",21,"sunday",0,"spring","Clear or Few Cloudy",-1.6462066558277,-0.607624217235628,-0.211685122780796
21,"2011","01","16",22,"sunday",0,"spring","Mist or Cloudy",-1.54234083286556,-0.711288847940063,-0.456085516247529
18,"2011","01","16",23,"sunday",0,"spring","Mist or Cloudy",-1.54234083286556,-1.17777968611002,-0.699668517093971
17,"2011","01","17",0,"monday",1,"spring","Mist or Cloudy",-1.54234083286556,-0.814953478644498,0.276298271532379
16,"2011","01","17",1,"monday",1,"spring","Mist or Cloudy",-1.54234083286556,-0.97045042470115,0.0318978780656464
8,"2011","01","17",2,"monday",1,"spring","Mist or Cloudy",-1.6462066558277,-1.02228274005337,0.519881272378821
2,"2011","01","17",3,"monday",1,"spring","Mist or Cloudy",-1.6462066558277,-1.02228274005337,0.0318978780656464
3,"2011","01","17",4,"monday",1,"spring","Mist or Cloudy",-1.6462066558277,-1.02228274005337,-0.456085516247529
1,"2011","01","17",5,"monday",1,"spring","Mist or Cloudy",-1.6462066558277,-1.02228274005337,-0.211685122780796
