"ideology_score","year","group","party"
0.246,1987,"GOP.1987","GOP"
-0.319,1987,"DEM.1987","DEM"
-0.204,1987,"DEM.1987","DEM"
-0.362,1987,"DEM.1987","DEM"
-0.027,1987,"DEM.1987","DEM"
-0.372,1987,"DEM.1987","DEM"
-0.052,1987,"GOP.1987","GOP"
-0.091,1987,"GOP.1987","GOP"
-0.343,1987,"DEM.1987","DEM"
-0.258,1987,"DEM.1987","DEM"
-0.455,1987,"DEM.1987","DEM"
-0.399,1987,"DEM.1987","DEM"
-0.345,1987,"DEM.1987","DEM"
-0.457,1987,"DEM.1987","DEM"
-0.406,1987,"DEM.1987","DEM"
-0.406,1987,"DEM.1987","DEM"
-0.442,1987,"DEM.1987","DEM"
-0.293,1987,"DEM.1987","DEM"
-0.642,1987,"DEM.1987","DEM"
0.115,1987,"GOP.1987","GOP"
-0.373,1987,"DEM.1987","DEM"
0.303,1987,"GOP.1987","GOP"
0.229,1987,"GOP.1987","GOP"
-0.24,1987,"DEM.1987","DEM"
-0.365,1987,"DEM.1987","DEM"
-0.343,1987,"DEM.1987","DEM"
0.25,1987,"GOP.1987","GOP"
0.248,1987,"GOP.1987","GOP"
0.079,1987,"GOP.1987","GOP"
-0.53,1987,"DEM.1987","DEM"
-0.668,1987,"DEM.1987","DEM"
-0.343,1987,"DEM.1987","DEM"
-0.505,1987,"DEM.1987","DEM"
-0.413,1987,"DEM.1987","DEM"
-0.347,1987,"DEM.1987","DEM"
0.227,1987,"GOP.1987","GOP"
-0.056,1987,"DEM.1987","DEM"
0.345,1987,"GOP.1987","GOP"
0.347,1987,"GOP.1987","GOP"
-0.449,1987,"DEM.1987","DEM"
-0.495,1987,"DEM.1987","DEM"
-0.247,1987,"DEM.1987","DEM"
0.319,1987,"GOP.1987","GOP"
-0.535,1987,"DEM.1987","DEM"
-0.283,1987,"DEM.1987","DEM"
-0.386,1987,"DEM.1987","DEM"
-0.011,1987,"DEM.1987","DEM"
-0.253,1987,"DEM.1987","DEM"
0.405,1987,"GOP.1987","GOP"
-0.512,1987,"DEM.1987","DEM"
0.302,1987,"GOP.1987","GOP"
-0.368,1987,"DEM.1987","DEM"
-0.144,1987,"DEM.1987","DEM"
-0.447,1987,"DEM.1987","DEM"
0.234,1987,"GOP.1987","GOP"
0.279,1987,"GOP.1987","GOP"
0.316,1987,"GOP.1987","GOP"
-0.197,1987,"DEM.1987","DEM"
-0.289,1987,"DEM.1987","DEM"
0.419,1987,"GOP.1987","GOP"
0.208,1987,"GOP.1987","GOP"
0.339,1987,"GOP.1987","GOP"
0.204,1987,"GOP.1987","GOP"
-0.183,1987,"DEM.1987","DEM"
0.439,1987,"GOP.1987","GOP"
0.555,1987,"GOP.1987","GOP"
0.391,1987,"GOP.1987","GOP"
-0.312,1987,"DEM.1987","DEM"
-0.161,1987,"DEM.1987","DEM"
-0.452,1987,"DEM.1987","DEM"
0.074,1987,"GOP.1987","GOP"
0.125,1987,"GOP.1987","GOP"
-0.362,1987,"DEM.1987","DEM"
0.04,1987,"GOP.1987","GOP"
-0.318,1987,"DEM.1987","DEM"
-0.264,1987,"DEM.1987","DEM"
-0.528,1987,"DEM.1987","DEM"
0.193,1987,"GOP.1987","GOP"
0.236,1987,"GOP.1987","GOP"
0.202,1987,"GOP.1987","GOP"
-0.279,1987,"DEM.1987","DEM"
0.254,1987,"GOP.1987","GOP"
0.288,1987,"GOP.1987","GOP"
-0.306,1987,"DEM.1987","DEM"
-0.334,1987,"DEM.1987","DEM"
-0.394,1987,"DEM.1987","DEM"
-0.333,1987,"DEM.1987","DEM"
0.164,1987,"GOP.1987","GOP"
0.146,1987,"GOP.1987","GOP"
-0.496,1987,"DEM.1987","DEM"
-0.443,1987,"DEM.1987","DEM"
-0.44,1987,"DEM.1987","DEM"
-0.376,1987,"DEM.1987","DEM"
-0.345,1987,"DEM.1987","DEM"
-0.522,1987,"DEM.1987","DEM"
-0.56,1987,"DEM.1987","DEM"
-0.398,1987,"DEM.1987","DEM"
0.257,1987,"GOP.1987","GOP"
-0.046,1987,"GOP.1987","GOP"
-0.521,1987,"DEM.1987","DEM"
-0.578,1987,"DEM.1987","DEM"
-0.536,1987,"DEM.1987","DEM"
-0.337,1987,"DEM.1987","DEM"
0.181,1987,"GOP.1987","GOP"
0.043,1987,"GOP.1987","GOP"
0.042,1987,"GOP.1987","GOP"
-0.094,1987,"DEM.1987","DEM"
0.463,1987,"GOP.1987","GOP"
0.033,1987,"GOP.1987","GOP"
0.209,1987,"GOP.1987","GOP"
0.168,1987,"GOP.1987","GOP"
-0.358,1987,"DEM.1987","DEM"
-0.019,1987,"GOP.1987","GOP"
-0.339,1987,"DEM.1987","DEM"
0.268,1987,"GOP.1987","GOP"
-0.334,1987,"DEM.1987","DEM"
-0.332,1987,"DEM.1987","DEM"
0.122,1987,"GOP.1987","GOP"
-0.397,1987,"DEM.1987","DEM"
-0.082,1987,"DEM.1987","DEM"
-0.133,1987,"DEM.1987","DEM"
-0.197,1987,"DEM.1987","DEM"
-0.149,1987,"DEM.1987","DEM"
0.509,1987,"GOP.1987","GOP"
-0.31,1987,"DEM.1987","DEM"
-0.25,1987,"DEM.1987","DEM"
0.277,1987,"GOP.1987","GOP"
0.445,1987,"GOP.1987","GOP"
-0.206,1987,"DEM.1987","DEM"
-0.188,1987,"DEM.1987","DEM"
-0.182,1987,"DEM.1987","DEM"
0.178,1987,"GOP.1987","GOP"
-0.28,1987,"DEM.1987","DEM"
0.348,1987,"GOP.1987","GOP"
0.392,1987,"GOP.1987","GOP"
0.353,1987,"GOP.1987","GOP"
0.33,1987,"GOP.1987","GOP"
0.412,1987,"GOP.1987","GOP"
-0.296,1987,"DEM.1987","DEM"
0.361,1987,"GOP.1987","GOP"
-0.24,1987,"DEM.1987","DEM"
0.269,1987,"GOP.1987","GOP"
-0.3,1987,"DEM.1987","DEM"
-0.336,1987,"DEM.1987","DEM"
0.181,1987,"GOP.1987","GOP"
0.206,1987,"GOP.1987","GOP"
-0.238,1987,"DEM.1987","DEM"
-0.116,1987,"DEM.1987","DEM"
-0.294,1987,"DEM.1987","DEM"
-0.395,1987,"DEM.1987","DEM"
-0.539,1987,"DEM.1987","DEM"
0.486,1987,"GOP.1987","GOP"
-0.302,1987,"DEM.1987","DEM"
-0.17,1987,"DEM.1987","DEM"
-0.11,1987,"DEM.1987","DEM"
0.35,1987,"GOP.1987","GOP"
-0.03,1987,"DEM.1987","DEM"
-0.262,1987,"DEM.1987","DEM"
0.356,1987,"GOP.1987","GOP"
-0.298,1987,"DEM.1987","DEM"
-0.429,1987,"DEM.1987","DEM"
0.532,1987,"GOP.1987","GOP"
-0.476,1987,"DEM.1987","DEM"
-0.485,1987,"DEM.1987","DEM"
-0.398,1987,"DEM.1987","DEM"
-0.278,1987,"DEM.1987","DEM"
0.222,1987,"GOP.1987","GOP"
-0.146,1987,"DEM.1987","DEM"
0.185,1987,"GOP.1987","GOP"
-0.321,1987,"DEM.1987","DEM"
0.387,1987,"GOP.1987","GOP"
0.13,1987,"GOP.1987","GOP"
-0.286,1987,"DEM.1987","DEM"
-0.258,1987,"DEM.1987","DEM"
0.17,1987,"GOP.1987","GOP"
-0.478,1987,"DEM.1987","DEM"
0.229,1987,"GOP.1987","GOP"
0.565,1987,"GOP.1987","GOP"
0.408,1987,"GOP.1987","GOP"
-0.257,1987,"DEM.1987","DEM"
0.299,1987,"GOP.1987","GOP"
-0.231,1987,"DEM.1987","DEM"
0.148,1987,"GOP.1987","GOP"
-0.076,1987,"DEM.1987","DEM"
0.154,1987,"GOP.1987","GOP"
-0.333,1987,"DEM.1987","DEM"
-0.035,1987,"GOP.1987","GOP"
0.157,1987,"GOP.1987","GOP"
0.303,1987,"GOP.1987","GOP"
-0.21,1987,"DEM.1987","DEM"
-0.058,1987,"DEM.1987","DEM"
-0.191,1987,"DEM.1987","DEM"
-0.109,1987,"DEM.1987","DEM"
-0.155,1987,"DEM.1987","DEM"
0.234,1987,"GOP.1987","GOP"
0.126,1987,"GOP.1987","GOP"
-0.056,1987,"DEM.1987","DEM"
-0.17,1987,"DEM.1987","DEM"
-0.233,1987,"DEM.1987","DEM"
-0.201,1987,"DEM.1987","DEM"
-0.21,1987,"DEM.1987","DEM"
0.338,1987,"GOP.1987","GOP"
-0.287,1987,"DEM.1987","DEM"
-0.416,1987,"DEM.1987","DEM"
-0.176,1987,"DEM.1987","DEM"
-0.181,1987,"DEM.1987","DEM"
0.441,1987,"GOP.1987","GOP"
0.098,1987,"DEM.1987","DEM"
-0.325,1987,"DEM.1987","DEM"
0.578,1987,"GOP.1987","GOP"
0.473,1987,"GOP.1987","GOP"
0.521,1987,"GOP.1987","GOP"
-0.416,1987,"DEM.1987","DEM"
-0.212,1987,"DEM.1987","DEM"
-0.002,1987,"DEM.1987","DEM"
0.453,1987,"GOP.1987","GOP"
0.345,1987,"GOP.1987","GOP"
-0.255,1987,"DEM.1987","DEM"
-0.37,1987,"DEM.1987","DEM"
0.093,1987,"DEM.1987","DEM"
-0.602,1987,"DEM.1987","DEM"
0.462,1987,"GOP.1987","GOP"
-0.477,1987,"DEM.1987","DEM"
0.428,1987,"GOP.1987","GOP"
0.67,1987,"GOP.1987","GOP"
-0.379,1987,"DEM.1987","DEM"
-0.305,1987,"DEM.1987","DEM"
-0.131,1987,"DEM.1987","DEM"
0.699,1987,"GOP.1987","GOP"
-0.26,1987,"DEM.1987","DEM"
0.517,1987,"GOP.1987","GOP"
-0.246,1987,"DEM.1987","DEM"
0.489,1987,"GOP.1987","GOP"
-0.048,1987,"GOP.1987","GOP"
0.219,1987,"GOP.1987","GOP"
-0.148,1987,"DEM.1987","DEM"
0.356,1987,"GOP.1987","GOP"
-0.122,1987,"DEM.1987","DEM"
0.143,1987,"DEM.1987","DEM"
-0.129,1987,"DEM.1987","DEM"
-0.118,1987,"DEM.1987","DEM"
0.356,1987,"GOP.1987","GOP"
0.258,1987,"GOP.1987","GOP"
-0.299,1987,"DEM.1987","DEM"
0.263,1987,"GOP.1987","GOP"
0.146,1987,"GOP.1987","GOP"
-0.427,1987,"DEM.1987","DEM"
-0.323,1987,"DEM.1987","DEM"
0.12,1987,"GOP.1987","GOP"
-0.388,1987,"DEM.1987","DEM"
-0.291,1987,"DEM.1987","DEM"
-0.417,1987,"DEM.1987","DEM"
0.218,1987,"GOP.1987","GOP"
-0.275,1987,"DEM.1987","DEM"
-0.304,1987,"DEM.1987","DEM"
-0.31,1987,"DEM.1987","DEM"
-0.321,1987,"DEM.1987","DEM"
-0.264,1987,"DEM.1987","DEM"
-0.48,1987,"DEM.1987","DEM"
0.182,1987,"GOP.1987","GOP"
-0.29,1987,"DEM.1987","DEM"
-0.342,1987,"DEM.1987","DEM"
0.276,1987,"GOP.1987","GOP"
-0.437,1987,"DEM.1987","DEM"
0.318,1987,"GOP.1987","GOP"
0.675,1987,"GOP.1987","GOP"
0.605,1987,"GOP.1987","GOP"
0.354,1985,"GOP.1985","GOP"
0.343,1985,"GOP.1985","GOP"
-0.036,1985,"DEM.1985","DEM"
-0.202,1985,"DEM.1985","DEM"
-0.156,1985,"DEM.1985","DEM"
-0.067,1985,"DEM.1985","DEM"
0.022,1985,"DEM.1985","DEM"
0.234,1985,"GOP.1985","GOP"
0.276,1985,"GOP.1985","GOP"
-0.38,1985,"DEM.1985","DEM"
0.758,1985,"GOP.1985","GOP"
0.367,1985,"GOP.1985","GOP"
0.283,1985,"GOP.1985","GOP"
-0.426,1985,"DEM.1985","DEM"
-0.029,1985,"DEM.1985","DEM"
0.257,1985,"GOP.1985","GOP"
-0.243,1985,"DEM.1985","DEM"
-0.262,1985,"DEM.1985","DEM"
0.36,1985,"GOP.1985","GOP"
-0.4,1985,"DEM.1985","DEM"
-0.458,1985,"DEM.1985","DEM"
-0.588,1985,"DEM.1985","DEM"
-0.499,1985,"DEM.1985","DEM"
-0.5,1985,"DEM.1985","DEM"
-0.623,1985,"DEM.1985","DEM"
-0.599,1985,"DEM.1985","DEM"
-0.575,1985,"DEM.1985","DEM"
-0.345,1985,"DEM.1985","DEM"
0.278,1985,"GOP.1985","GOP"
-0.474,1985,"DEM.1985","DEM"
0.555,1985,"GOP.1985","GOP"
-0.414,1985,"DEM.1985","DEM"
-0.262,1985,"DEM.1985","DEM"
0.234,1985,"GOP.1985","GOP"
-0.33,1985,"DEM.1985","DEM"
0.342,1985,"GOP.1985","GOP"
0.33,1985,"GOP.1985","GOP"
0.288,1985,"GOP.1985","GOP"
0.428,1985,"GOP.1985","GOP"
-0.431,1985,"DEM.1985","DEM"
-0.472,1985,"DEM.1985","DEM"
-0.602,1985,"DEM.1985","DEM"
-0.419,1985,"DEM.1985","DEM"
-0.444,1985,"DEM.1985","DEM"
-0.461,1985,"DEM.1985","DEM"
-0.403,1985,"DEM.1985","DEM"
-0.387,1985,"DEM.1985","DEM"
-0.664,1985,"DEM.1985","DEM"
-0.228,1985,"DEM.1985","DEM"
0.549,1985,"GOP.1985","GOP"
-0.461,1985,"DEM.1985","DEM"
0.337,1985,"GOP.1985","GOP"
-0.484,1985,"DEM.1985","DEM"
0.468,1985,"GOP.1985","GOP"
0.42,1985,"GOP.1985","GOP"
0.665,1985,"GOP.1985","GOP"
0.525,1985,"GOP.1985","GOP"
0.289,1985,"GOP.1985","GOP"
0.583,1985,"GOP.1985","GOP"
0.4,1985,"GOP.1985","GOP"
-0.273,1985,"DEM.1985","DEM"
0.461,1985,"GOP.1985","GOP"
-0.237,1985,"DEM.1985","DEM"
-0.268,1985,"DEM.1985","DEM"
0.419,1985,"GOP.1985","GOP"
0.441,1985,"GOP.1985","GOP"
0.383,1985,"GOP.1985","GOP"
0.434,1985,"GOP.1985","GOP"
-0.34,1985,"DEM.1985","DEM"
-0.364,1985,"DEM.1985","DEM"
-0.394,1985,"DEM.1985","DEM"
-0.084,1985,"GOP.1985","GOP"
0.142,1985,"GOP.1985","GOP"
0.035,1985,"GOP.1985","GOP"
-0.124,1985,"DEM.1985","DEM"
-0.024,1985,"DEM.1985","DEM"
-0.238,1985,"DEM.1985","DEM"
-0.086,1985,"DEM.1985","DEM"
-0.131,1985,"DEM.1985","DEM"
0.346,1985,"GOP.1985","GOP"
-0.132,1985,"DEM.1985","DEM"
-0.232,1985,"DEM.1985","DEM"
0.302,1985,"GOP.1985","GOP"
0.336,1985,"GOP.1985","GOP"
0.395,1985,"GOP.1985","GOP"
-0.107,1985,"DEM.1985","DEM"
0.295,1985,"GOP.1985","GOP"
0.513,1985,"GOP.1985","GOP"
-0.188,1985,"DEM.1985","DEM"
0.267,1985,"GOP.1985","GOP"
-0.324,1985,"DEM.1985","DEM"
-0.486,1985,"DEM.1985","DEM"
-0.393,1985,"DEM.1985","DEM"
-0.444,1985,"DEM.1985","DEM"
-0.141,1985,"DEM.1985","DEM"
-0.188,1985,"DEM.1985","DEM"
0.047,1985,"DEM.1985","DEM"
0.481,1985,"GOP.1985","GOP"
-0.222,1985,"DEM.1985","DEM"
0.315,1985,"GOP.1985","GOP"
-0.083,1985,"DEM.1985","DEM"
-0.13,1985,"DEM.1985","DEM"
-0.113,1985,"DEM.1985","DEM"
-0.023,1985,"DEM.1985","DEM"
-0.195,1985,"DEM.1985","DEM"
-0.469,1985,"DEM.1985","DEM"
-0.464,1985,"DEM.1985","DEM"
0.477,1985,"GOP.1985","GOP"
-0.085,1985,"DEM.1985","DEM"
-0.626,1985,"DEM.1985","DEM"
-0.637,1985,"DEM.1985","DEM"
-0.2,1985,"DEM.1985","DEM"
0.093,1985,"GOP.1985","GOP"
-0.15,1985,"DEM.1985","DEM"
0.246,1985,"GOP.1985","GOP"
-0.535,1985,"DEM.1985","DEM"
-0.373,1985,"DEM.1985","DEM"
-0.507,1985,"DEM.1985","DEM"
0.174,1985,"GOP.1985","GOP"
-0.342,1985,"DEM.1985","DEM"
0.767,1985,"GOP.1985","GOP"
0.267,1985,"GOP.1985","GOP"
0.372,1985,"GOP.1985","GOP"
0.246,1985,"GOP.1985","GOP"
0.294,1985,"GOP.1985","GOP"
-0.44,1985,"DEM.1985","DEM"
0.328,1985,"GOP.1985","GOP"
-0.254,1985,"DEM.1985","DEM"
-0.238,1985,"DEM.1985","DEM"
-0.408,1985,"DEM.1985","DEM"
-0.416,1985,"DEM.1985","DEM"
-0.367,1985,"DEM.1985","DEM"
-0.171,1985,"DEM.1985","DEM"
0.372,1985,"GOP.1985","GOP"
0.28,1985,"GOP.1985","GOP"
0.194,1985,"GOP.1985","GOP"
0.622,1985,"GOP.1985","GOP"
0.217,1985,"GOP.1985","GOP"
-0.293,1985,"DEM.1985","DEM"
-0.157,1985,"DEM.1985","DEM"
-0.087,1985,"DEM.1985","DEM"
0.124,1985,"GOP.1985","GOP"
0.218,1985,"GOP.1985","GOP"
0.219,1985,"GOP.1985","GOP"
-0.308,1985,"DEM.1985","DEM"
0.353,1985,"GOP.1985","GOP"
-0.285,1985,"DEM.1985","DEM"
0.375,1985,"GOP.1985","GOP"
-0.076,1985,"DEM.1985","DEM"
0.157,1985,"GOP.1985","GOP"
-0.138,1985,"DEM.1985","DEM"
0.303,1985,"GOP.1985","GOP"
-0.028,1985,"DEM.1985","DEM"
-0.311,1985,"DEM.1985","DEM"
-0.183,1985,"DEM.1985","DEM"
0.192,1985,"GOP.1985","GOP"
0.303,1985,"GOP.1985","GOP"
0.298,1985,"GOP.1985","GOP"
-0.563,1985,"DEM.1985","DEM"
0.287,1985,"GOP.1985","GOP"
-0.359,1985,"DEM.1985","DEM"
0.02,1985,"DEM.1985","DEM"
0.14,1985,"DEM.1985","DEM"
-0.009,1985,"DEM.1985","DEM"
0.189,1985,"GOP.1985","GOP"
-0.012,1985,"DEM.1985","DEM"
-0.336,1985,"DEM.1985","DEM"
0.1,1985,"GOP.1985","GOP"
0.073,1985,"GOP.1985","GOP"
-0.11,1985,"DEM.1985","DEM"
0.232,1985,"GOP.1985","GOP"
-0.368,1985,"DEM.1985","DEM"
0.285,1985,"GOP.1985","GOP"
-0.366,1985,"DEM.1985","DEM"
-0.029,1985,"DEM.1985","DEM"
-0.524,1985,"DEM.1985","DEM"
-0.346,1985,"DEM.1985","DEM"
-0.087,1985,"GOP.1985","GOP"
-0.339,1985,"DEM.1985","DEM"
-0.257,1985,"DEM.1985","DEM"
-0.449,1985,"DEM.1985","DEM"
-0.399,1985,"DEM.1985","DEM"
-0.334,1985,"DEM.1985","DEM"
-0.452,1985,"DEM.1985","DEM"
-0.409,1985,"DEM.1985","DEM"
-0.438,1985,"DEM.1985","DEM"
-0.28,1985,"DEM.1985","DEM"
-0.647,1985,"DEM.1985","DEM"
0.085,1985,"GOP.1985","GOP"
-0.37,1985,"DEM.1985","DEM"
0.358,1985,"GOP.1985","GOP"
0.229,1985,"GOP.1985","GOP"
-0.254,1985,"DEM.1985","DEM"
-0.366,1985,"DEM.1985","DEM"
-0.33,1985,"DEM.1985","DEM"
0.237,1985,"GOP.1985","GOP"
0.248,1985,"GOP.1985","GOP"
0.07,1985,"GOP.1985","GOP"
-0.534,1985,"DEM.1985","DEM"
-0.636,1985,"DEM.1985","DEM"
-0.316,1985,"DEM.1985","DEM"
-0.503,1985,"DEM.1985","DEM"
-0.416,1985,"DEM.1985","DEM"
-0.347,1985,"DEM.1985","DEM"
0.217,1985,"GOP.1985","GOP"
-0.066,1985,"DEM.1985","DEM"
0.348,1985,"GOP.1985","GOP"
0.323,1985,"GOP.1985","GOP"
-0.442,1985,"DEM.1985","DEM"
-0.492,1985,"DEM.1985","DEM"
-0.236,1985,"DEM.1985","DEM"
0.31,1985,"GOP.1985","GOP"
-0.537,1985,"DEM.1985","DEM"
-0.266,1985,"DEM.1985","DEM"
0.269,1985,"GOP.1985","GOP"
0.008,1985,"DEM.1985","DEM"
-0.253,1985,"DEM.1985","DEM"
0.38,1985,"GOP.1985","GOP"
-0.508,1985,"DEM.1985","DEM"
-0.282,1985,"DEM.1985","DEM"
-0.354,1985,"DEM.1985","DEM"
-0.14,1985,"DEM.1985","DEM"
-0.463,1985,"DEM.1985","DEM"
0.222,1985,"GOP.1985","GOP"
0.287,1985,"GOP.1985","GOP"
0.314,1985,"GOP.1985","GOP"
-0.182,1985,"DEM.1985","DEM"
-0.284,1985,"DEM.1985","DEM"
0.367,1985,"GOP.1985","GOP"
0.194,1985,"GOP.1985","GOP"
0.339,1985,"GOP.1985","GOP"
0.2,1985,"GOP.1985","GOP"
-0.26,1985,"DEM.1985","DEM"
0.443,1985,"GOP.1985","GOP"
0.555,1985,"GOP.1985","GOP"
0.391,1985,"GOP.1985","GOP"
-0.312,1985,"DEM.1985","DEM"
-0.154,1985,"DEM.1985","DEM"
-0.448,1985,"DEM.1985","DEM"
0.048,1985,"GOP.1985","GOP"
0.103,1985,"GOP.1985","GOP"
-0.382,1985,"DEM.1985","DEM"
0.021,1985,"GOP.1985","GOP"
-0.318,1985,"DEM.1985","DEM"
-0.271,1985,"DEM.1985","DEM"
-0.517,1985,"DEM.1985","DEM"
0.198,1985,"GOP.1985","GOP"
0.23,1985,"GOP.1985","GOP"
0.179,1985,"GOP.1985","GOP"
-0.295,1985,"DEM.1985","DEM"
0.245,1985,"GOP.1985","GOP"
0.282,1985,"GOP.1985","GOP"
-0.301,1985,"DEM.1985","DEM"
0.266,1985,"GOP.1985","GOP"
-0.386,1985,"DEM.1985","DEM"
-0.303,1985,"DEM.1985","DEM"
0.154,1985,"GOP.1985","GOP"
0.158,1985,"GOP.1985","GOP"
-0.518,1985,"DEM.1985","DEM"
-0.499,1985,"DEM.1985","DEM"
-0.452,1985,"DEM.1985","DEM"
-0.451,1985,"DEM.1985","DEM"
-0.394,1985,"DEM.1985","DEM"
-0.358,1985,"DEM.1985","DEM"
-0.528,1985,"DEM.1985","DEM"
-0.565,1985,"DEM.1985","DEM"
-0.42,1985,"DEM.1985","DEM"
0.216,1985,"GOP.1985","GOP"
-0.064,1985,"GOP.1985","GOP"
-0.53,1985,"DEM.1985","DEM"
-0.57,1985,"DEM.1985","DEM"
-0.556,1985,"DEM.1985","DEM"
-0.333,1985,"DEM.1985","DEM"
0.181,1985,"GOP.1985","GOP"
0.04,1985,"GOP.1985","GOP"
0.024,1985,"GOP.1985","GOP"
-0.101,1985,"DEM.1985","DEM"
0.443,1985,"GOP.1985","GOP"
0.005,1985,"GOP.1985","GOP"
0.194,1985,"GOP.1985","GOP"
0.168,1985,"GOP.1985","GOP"
-0.356,1985,"DEM.1985","DEM"
-0.021,1985,"GOP.1985","GOP"
0.383,1985,"GOP.1985","GOP"
0.261,1985,"GOP.1985","GOP"
-0.324,1985,"DEM.1985","DEM"
-0.329,1985,"DEM.1985","DEM"
-0.296,1985,"DEM.1985","DEM"
-0.354,1985,"DEM.1985","DEM"
-0.078,1985,"DEM.1985","DEM"
-0.204,1985,"DEM.1985","DEM"
0.424,1985,"GOP.1985","GOP"
-0.145,1985,"DEM.1985","DEM"
0.487,1985,"GOP.1985","GOP"
-0.304,1985,"DEM.1985","DEM"
-0.23,1985,"DEM.1985","DEM"
0.264,1985,"GOP.1985","GOP"
0.237,1985,"GOP.1985","GOP"
0.287,1985,"GOP.1985","GOP"
-0.199,1985,"DEM.1985","DEM"
-0.174,1985,"DEM.1985","DEM"
0.175,1985,"GOP.1985","GOP"
-0.286,1985,"DEM.1985","DEM"
0.332,1985,"GOP.1985","GOP"
0.383,1985,"GOP.1985","GOP"
0.307,1985,"GOP.1985","GOP"
0.33,1985,"GOP.1985","GOP"
0.354,1985,"GOP.1985","GOP"
-0.287,1985,"DEM.1985","DEM"
0.358,1985,"GOP.1985","GOP"
-0.24,1985,"DEM.1985","DEM"
0.249,1985,"GOP.1985","GOP"
-0.303,1985,"DEM.1985","DEM"
-0.491,1985,"DEM.1985","DEM"
0.179,1985,"GOP.1985","GOP"
0.184,1985,"GOP.1985","GOP"
-0.297,1985,"DEM.1985","DEM"
-0.109,1985,"DEM.1985","DEM"
-0.272,1985,"DEM.1985","DEM"
-0.377,1985,"DEM.1985","DEM"
-0.549,1985,"DEM.1985","DEM"
-0.089,1985,"DEM.1985","DEM"
-0.277,1985,"DEM.1985","DEM"
-0.141,1985,"DEM.1985","DEM"
-0.105,1985,"DEM.1985","DEM"
0.348,1985,"GOP.1985","GOP"
-0.021,1985,"DEM.1985","DEM"
-0.247,1985,"DEM.1985","DEM"
0.32,1985,"GOP.1985","GOP"
-0.294,1985,"DEM.1985","DEM"
-0.294,1985,"DEM.1985","DEM"
0.573,1985,"GOP.1985","GOP"
-0.463,1985,"DEM.1985","DEM"
-0.516,1985,"DEM.1985","DEM"
-0.398,1985,"DEM.1985","DEM"
-0.287,1985,"DEM.1985","DEM"
0.222,1985,"GOP.1985","GOP"
-0.153,1985,"DEM.1985","DEM"
-0.377,1985,"DEM.1985","DEM"
-0.299,1985,"DEM.1985","DEM"
0.383,1985,"GOP.1985","GOP"
0.113,1985,"GOP.1985","GOP"
-0.284,1985,"DEM.1985","DEM"
-0.262,1985,"DEM.1985","DEM"
0.163,1985,"GOP.1985","GOP"
-0.481,1985,"DEM.1985","DEM"
0.227,1985,"GOP.1985","GOP"
0.535,1985,"GOP.1985","GOP"
0.394,1985,"GOP.1985","GOP"
-0.251,1985,"DEM.1985","DEM"
0.286,1985,"GOP.1985","GOP"
-0.24,1985,"DEM.1985","DEM"
0.12,1985,"GOP.1985","GOP"
-0.084,1985,"DEM.1985","DEM"
0.131,1985,"GOP.1985","GOP"
-0.335,1985,"DEM.1985","DEM"
-0.053,1985,"GOP.1985","GOP"
0.468,1985,"GOP.1985","GOP"
0.29,1985,"GOP.1985","GOP"
-0.205,1985,"DEM.1985","DEM"
0.269,1985,"GOP.1985","GOP"
-0.183,1985,"DEM.1985","DEM"
-0.121,1985,"DEM.1985","DEM"
-0.21,1985,"DEM.1985","DEM"
0.23,1985,"GOP.1985","GOP"
0.134,1985,"GOP.1985","GOP"
-0.058,1985,"DEM.1985","DEM"
-0.158,1985,"DEM.1985","DEM"
-0.228,1985,"DEM.1985","DEM"
-0.215,1985,"DEM.1985","DEM"
0.319,1985,"GOP.1985","GOP"
-0.27,1985,"DEM.1985","DEM"
-0.415,1985,"DEM.1985","DEM"
0.056,1985,"DEM.1985","DEM"
-0.165,1985,"DEM.1985","DEM"
-0.188,1985,"DEM.1985","DEM"
0.441,1985,"GOP.1985","GOP"
0.101,1985,"DEM.1985","DEM"
-0.311,1985,"DEM.1985","DEM"
0.566,1985,"GOP.1985","GOP"
0.464,1985,"GOP.1985","GOP"
0.508,1985,"GOP.1985","GOP"
-0.408,1985,"DEM.1985","DEM"
-0.208,1985,"DEM.1985","DEM"
0.044,1985,"DEM.1985","DEM"
-0.451,1985,"DEM.1985","DEM"
0.453,1985,"GOP.1985","GOP"
0.345,1985,"GOP.1985","GOP"
-0.246,1985,"DEM.1985","DEM"
-0.349,1985,"DEM.1985","DEM"
0.128,1985,"DEM.1985","DEM"
-0.595,1985,"DEM.1985","DEM"
0.462,1985,"GOP.1985","GOP"
-0.484,1985,"DEM.1985","DEM"
0.384,1985,"GOP.1985","GOP"
0.675,1985,"GOP.1985","GOP"
-0.379,1985,"DEM.1985","DEM"
-0.308,1985,"DEM.1985","DEM"
-0.121,1985,"DEM.1985","DEM"
0.704,1985,"GOP.1985","GOP"
-0.264,1985,"DEM.1985","DEM"
0.518,1985,"GOP.1985","GOP"
0.552,1985,"GOP.1985","GOP"
0.489,1985,"GOP.1985","GOP"
-0.038,1985,"GOP.1985","GOP"
0.209,1985,"GOP.1985","GOP"
0.238,1985,"GOP.1985","GOP"
0.337,1985,"GOP.1985","GOP"
-0.125,1985,"DEM.1985","DEM"
0.147,1985,"DEM.1985","DEM"
-0.095,1985,"DEM.1985","DEM"
0.356,1985,"GOP.1985","GOP"
