Party,Year,Sector,GHG_emissions
Bulgaria,1999,LULUCF,-12673.29
Bulgaria,2000,LULUCF,-12188.05
Bulgaria,2001,LULUCF,-11651.37
Bulgaria,2002,LULUCF,-11759.84
Bulgaria,2003,LULUCF,-11893.81
Bulgaria,2004,LULUCF,-11900.1
Bulgaria,2005,LULUCF,-11980.99
Bulgaria,2006,LULUCF,-10001.53
Bulgaria,2007,LULUCF,-9741.76
Bulgaria,2008,LULUCF,-10608.74
Bulgaria,2009,LULUCF,-9990.66
Bulgaria,2010,LULUCF,-9827.55
Bulgaria,2011,LULUCF,-6488.45
Bulgaria,2012,LULUCF,-6800.31
Bulgaria,2013,LULUCF,-7375.11
Bulgaria,2014,LULUCF,-8034.38
Bulgaria,2015,LULUCF,-7919.92
Bulgaria,2016,LULUCF,-8275.43
Bulgaria,2017,LULUCF,-8031.84
Bulgaria,1990,Waste,7977.03
Bulgaria,1991,Waste,7667.84
Bulgaria,1992,Waste,7645.88
Bulgaria,1993,Waste,7437.04
Bulgaria,1994,Waste,6555.22
Bulgaria,1995,Waste,6999.15
Bulgaria,1996,Waste,7025.84
Bulgaria,1997,Waste,6983.05
Bulgaria,1998,Waste,6725.78
Bulgaria,1999,Waste,6495.01
Bulgaria,2000,Waste,6380.67
Bulgaria,2001,Waste,6034.91
Bulgaria,2002,Waste,5755.95
Bulgaria,2003,Waste,5900.44
Bulgaria,2004,Waste,5787.1
Bulgaria,2005,Waste,5380.22
Bulgaria,2006,Waste,5211.7
Bulgaria,2007,Waste,5080.71
Bulgaria,2008,Waste,4912.81
Bulgaria,2009,Waste,4756.57
Bulgaria,2010,Waste,4604.56
Bulgaria,2011,Waste,4573.47
Bulgaria,2012,Waste,4423.04
Bulgaria,2013,Waste,4471.08
Bulgaria,2014,Waste,4316.39
Bulgaria,2015,Waste,4221.86
Bulgaria,2016,Waste,4081.82
Bulgaria,2017,Waste,3783.78
Bulgaria,1990,Other,NA
Bulgaria,1991,Other,NA
Bulgaria,1992,Other,NA
Bulgaria,1993,Other,NA
Bulgaria,1994,Other,NA
Bulgaria,1995,Other,NA
Bulgaria,1996,Other,NA
Bulgaria,1997,Other,NA
Bulgaria,1998,Other,NA
Bulgaria,1999,Other,NA
Bulgaria,2000,Other,NA
Bulgaria,2001,Other,NA
Bulgaria,2002,Other,NA
Bulgaria,2003,Other,NA
Bulgaria,2004,Other,NA
Bulgaria,2005,Other,NA
Bulgaria,2006,Other,NA
Bulgaria,2007,Other,NA
Bulgaria,2008,Other,NA
Bulgaria,2009,Other,NA
Bulgaria,2010,Other,NA
Bulgaria,2011,Other,NA
Bulgaria,2012,Other,NA
Bulgaria,2013,Other,NA
Bulgaria,2014,Other,NA
Bulgaria,2015,Other,NA
Bulgaria,2016,Other,NA
Bulgaria,2017,Other,NA
Canada,1990,Energy,479391.44
Canada,1991,Energy,469346.33
Canada,1992,Energy,487022.41
Canada,1993,Energy,488302.29
Canada,1994,Energy,505364.43
Canada,1995,Energy,519465.5
Canada,1996,Energy,537580.9
Canada,1997,Energy,552987.95
Canada,1998,Energy,563199.46
Canada,1999,Energy,577831.16
Canada,2000,Energy,600233.01
Canada,2001,Energy,592825.2
Canada,2002,Energy,594760.88
Canada,2003,Energy,608243.16
Canada,2004,Energy,603973.15
Canada,2005,Energy,594866.99
Canada,2006,Energy,585792.65
Canada,2007,Energy,609829.88
Canada,2008,Energy,591013.85
Canada,2009,Energy,559597.16
Canada,2010,Energy,568735.05
Canada,2011,Energy,576225.23
Canada,2012,Energy,578288.23
Canada,2013,Energy,589362.85
Canada,2014,Energy,594122.48
Canada,2015,Energy,592118.34
Canada,2016,Energy,575302.77
Canada,2017,Energy,583292.7
Canada,1990,Industrial processes and product use,56635.59
Canada,1991,Industrial processes and product use,58016.32
Canada,1992,Industrial processes and product use,55798.1
Canada,1993,Industrial processes and product use,55095.71
Canada,1994,Industrial processes and product use,57018.11
Canada,1995,Industrial processes and product use,57821.53
Canada,1996,Industrial processes and product use,59657.54
Canada,1997,Industrial processes and product use,59624.15
Canada,1998,Industrial processes and product use,56023.84
Canada,1999,Industrial processes and product use,53666.44
Canada,2000,Industrial processes and product use,53215.95
Canada,2001,Industrial processes and product use,50761.48
Canada,2002,Industrial processes and product use,53242.83
Canada,2003,Industrial processes and product use,54940.86
Canada,2004,Industrial processes and product use,59089.46
Canada,2005,Industrial processes and product use,55572.62
Canada,2006,Industrial processes and product use,56014.73
Canada,2007,Industrial processes and product use,54778.86
Canada,2008,Industrial processes and product use,54043.96
Canada,2009,Industrial processes and product use,47344.16
Canada,2010,Industrial processes and product use,50550.57
Canada,2011,Industrial processes and product use,54128.01
Canada,2012,Industrial processes and product use,58246.24
Canada,2013,Industrial processes and product use,55251.55
Canada,2014,Industrial processes and product use,52689.24
Canada,2015,Industrial processes and product use,52934.62
Canada,2016,Industrial processes and product use,54516.35
Canada,2017,Industrial processes and product use,53791.5
Canada,1990,Agriculture,46875.65
Canada,1991,Agriculture,46701.01
Canada,1992,Agriculture,48426.66
Canada,1993,Agriculture,49692.19
Canada,1994,Agriculture,51815.8
Canada,1995,Agriculture,53870.83
Canada,1996,Agriculture,55215.97
Canada,1997,Agriculture,55217.2
Canada,1998,Agriculture,55758.41
Canada,1999,Agriculture,56154.2
Canada,2000,Agriculture,56938.86
Canada,2001,Agriculture,56391.95
Canada,2002,Agriculture,55998.54
Canada,2003,Agriculture,57860.92
Canada,2004,Agriculture,59381.09
Canada,2005,Agriculture,59755.48
Canada,2006,Agriculture,58484.61
Canada,2007,Agriculture,58317.18
Canada,2008,Agriculture,58438.69
Canada,2009,Agriculture,56098.96
Canada,2010,Agriculture,54952.01
Canada,2011,Agriculture,54787.43
Canada,2012,Agriculture,56761.29
Canada,2013,Agriculture,59214.52
Canada,2014,Agriculture,57581.25
Canada,2015,Agriculture,58156.83
Canada,2016,Agriculture,59211.53
Canada,2017,Agriculture,59906.64
Canada,1990,LULUCF,-68241.28
Canada,1991,LULUCF,-74805.82
Canada,1992,LULUCF,-66710.43
Canada,1993,LULUCF,-60026.97
Canada,1994,LULUCF,-61936.19
Canada,1995,LULUCF,-49186.98
Canada,1996,LULUCF,-57407.99
Canada,1997,LULUCF,-59050.94
Canada,1998,LULUCF,-66181.96
Canada,1999,LULUCF,-55559.41
Canada,2000,LULUCF,-41905.85
Canada,2001,LULUCF,-57955.55
Canada,2002,LULUCF,-43923.04
Canada,2003,LULUCF,-49899.43
Canada,2004,LULUCF,-26703.89
Canada,2005,LULUCF,-21266.86
Canada,2006,LULUCF,-29634.09
Canada,2007,LULUCF,-31856.05
Canada,2008,LULUCF,-37264.97
Canada,2009,LULUCF,-49366.29
Canada,2010,LULUCF,-32407.49
Canada,2011,LULUCF,-32817.62
Canada,2012,LULUCF,-35516.57
Canada,2013,LULUCF,-32545.05
Canada,2014,LULUCF,-31829.07
Canada,2015,LULUCF,-25138.44
Canada,2016,LULUCF,-25411.25
Canada,2017,LULUCF,-23722.69
Canada,1990,Waste,19281.76
Canada,1991,Waste,19338.69
Canada,1992,Waste,19193.69
Canada,1993,Waste,19174.22
Canada,1994,Waste,19477.12
Canada,1995,Waste,19853.16
Canada,1996,Waste,19598.68
Canada,1997,Waste,19158.72
Canada,1998,Waste,19549.69
Canada,1999,Waste,19724.22
Canada,2000,Waste,20199.77
Canada,2001,Waste,19754.79
Canada,2002,Waste,20346.31
Canada,2003,Waste,19957.85
Canada,2004,Waste,20527.95
Canada,2005,Waste,20154.39
Canada,2006,Waste,21152.54
Canada,2007,Waste,20840.99
Canada,2008,Waste,19728.6
Canada,2009,Waste,18659.02
Canada,2010,Waste,18381.22
Canada,2011,Waste,18238.28
Canada,2012,Waste,17727.46
Canada,2013,Waste,18233.9
Canada,2014,Waste,18698.01
Canada,2015,Waste,18782.29
Canada,2016,Waste,18696.52
Canada,2017,Waste,18758.39
Canada,1990,Other,NA
Canada,1991,Other,NA
Canada,1992,Other,NA
Canada,1993,Other,NA
Canada,1994,Other,NA
Canada,1995,Other,NA
Canada,1996,Other,NA
Canada,1997,Other,NA
Canada,1998,Other,NA
Canada,1999,Other,NA
Canada,2000,Other,NA
Canada,2001,Other,NA
Canada,2002,Other,NA
Canada,2003,Other,NA
Canada,2004,Other,NA
Canada,2005,Other,NA
Canada,2006,Other,NA
Canada,2007,Other,NA
Canada,2008,Other,NA
Canada,2009,Other,NA
Canada,2010,Other,NA
Canada,2011,Other,NA
Canada,2012,Other,NA
Canada,2013,Other,NA
Canada,2014,Other,NA
Canada,2015,Other,NA
Canada,2016,Other,NA
Canada,2017,Other,NA
Croatia,1990,Energy,21729.73
Croatia,1991,Energy,16155.99
Croatia,1992,Energy,15314.5
Croatia,1993,Energy,16135
Croatia,1994,Energy,15127.95
Croatia,1995,Energy,16033.75
Croatia,1996,Energy,16683.66
Croatia,1997,Energy,17519.96
Croatia,1998,Energy,18337.72
Croatia,1999,Energy,18889.81
Croatia,2000,Energy,18250.94
Croatia,2001,Energy,19280.86
Croatia,2002,Energy,20381.14
Croatia,2003,Energy,21780.88
Croatia,2004,Energy,21236.47
Croatia,2005,Energy,21595.82
Croatia,2006,Energy,21663.54
Croatia,2007,Energy,22902.01
Croatia,2008,Energy,21721.06
Croatia,2009,Energy,20558.06
Croatia,2010,Energy,19747.16
Croatia,2011,Energy,19486.7
Croatia,2012,Energy,18060.45
Croatia,2013,Energy,17304.81
Croatia,2014,Energy,16364.01
Croatia,2015,Energy,16603.97
Croatia,2016,Energy,16966.52
Croatia,2017,Energy,17349.21
Croatia,1990,Industrial processes and product use,4677.54
Croatia,1991,Industrial processes and product use,3539.46
Croatia,1992,Industrial processes and product use,2925.37
Croatia,1993,Industrial processes and product use,2401.99
Croatia,1994,Industrial processes and product use,2656.48
Croatia,1995,Industrial processes and product use,2468.78
Croatia,1996,Industrial processes and product use,2459.25
Croatia,1997,Industrial processes and product use,2685.96
Croatia,1998,Industrial processes and product use,2431.09
Croatia,1999,Industrial processes and product use,2850.19
Croatia,2000,Industrial processes and product use,3137.01
Croatia,2001,Industrial processes and product use,3133.84
Croatia,2002,Industrial processes and product use,3110.85
Croatia,2003,Industrial processes and product use,3136.84
Croatia,2004,Industrial processes and product use,3497.99
Croatia,2005,Industrial processes and product use,3574.01
Croatia,2006,Industrial processes and product use,3736.83
Croatia,2007,Industrial processes and product use,3909.12
Croatia,2008,Industrial processes and product use,3832.55
Croatia,2009,Industrial processes and product use,3085.1
Croatia,2010,Industrial processes and product use,3332.37
Croatia,2011,Industrial processes and product use,3171.01
Croatia,2012,Industrial processes and product use,2879.29
Croatia,2013,Industrial processes and product use,2638.5
Croatia,2014,Industrial processes and product use,2775.64
Croatia,2015,Industrial processes and product use,2800.14
Croatia,2016,Industrial processes and product use,2493.59
Croatia,2017,Industrial processes and product use,2731.53
Croatia,1990,Agriculture,4399.65
Croatia,1991,Agriculture,4271.32
Croatia,1992,Agriculture,3780.7
Croatia,1993,Agriculture,3604.36
Croatia,1994,Agriculture,3409.9
Croatia,1995,Agriculture,3265.24
Croatia,1996,Agriculture,3217.51
Croatia,1997,Agriculture,3337.57
Croatia,1998,Agriculture,3094.47
Croatia,1999,Agriculture,3179.44
Croatia,2000,Agriculture,3133.54
Croatia,2001,Agriculture,3277.27
Croatia,2002,Agriculture,3191.94
Croatia,2003,Agriculture,3140.6
Croatia,2004,Agriculture,3376.25
Croatia,2005,Agriculture,3324.11
Croatia,2006,Agriculture,3377.63
Croatia,2007,Agriculture,3275.23
Croatia,2008,Agriculture,3494.54
Croatia,2009,Agriculture,3000.88
Croatia,2010,Agriculture,3094.31
Croatia,2011,Agriculture,3189.36
Croatia,2012,Agriculture,3034.88
Croatia,2013,Agriculture,2786.31
Croatia,2014,Agriculture,2702.19
Croatia,2015,Agriculture,2879.62
Croatia,2016,Agriculture,2816.92
Croatia,2017,Agriculture,2844.64
Croatia,1990,LULUCF,-6654.58
Croatia,1991,LULUCF,-7866.44
Croatia,1992,LULUCF,-7977.28
Croatia,1993,LULUCF,-8224.75
Croatia,1994,LULUCF,-8506.55
Croatia,1995,LULUCF,-9063.17
Croatia,1996,LULUCF,-8705.6
Croatia,1997,LULUCF,-8175.36
Croatia,1998,LULUCF,-7890.35
Croatia,1999,LULUCF,-8583.19
Croatia,2000,LULUCF,-6966.66
Croatia,2001,LULUCF,-7877.11
Croatia,2002,LULUCF,-8153.08
Croatia,2003,LULUCF,-7293.35
Croatia,2004,LULUCF,-7567.11
Croatia,2005,LULUCF,-7767.06
Croatia,2006,LULUCF,-7532.53
Croatia,2007,LULUCF,-6766.62
Croatia,2008,LULUCF,-7205.88
Croatia,2009,LULUCF,-7152.24
Croatia,2010,LULUCF,-7116.31
Croatia,2011,LULUCF,-6019.65
Croatia,2012,LULUCF,-5646.57
Croatia,2013,LULUCF,-6401.99
Croatia,2014,LULUCF,-6448.61
Croatia,2015,LULUCF,-5434.54
Croatia,2016,LULUCF,-5543.63
Croatia,2017,LULUCF,-4766.58
Croatia,1990,Waste,1051.44
Croatia,1991,Waste,1071.23
Croatia,1992,Waste,1093.58
Croatia,1993,Waste,1114.71
Croatia,1994,Waste,1143.7
Croatia,1995,Waste,1168.98
Croatia,1996,Waste,1186.01
Croatia,1997,Waste,1221.54
Croatia,1998,Waste,1246.85
Croatia,1999,Waste,1293.24
Croatia,2000,Waste,1339.39
Croatia,2001,Waste,1364.28
Croatia,2002,Waste,1411.37
Croatia,2003,Waste,1456.87
Croatia,2004,Waste,1516.13
Croatia,2005,Waste,1518.4
Croatia,2006,Waste,1616.13
Croatia,2007,Waste,1707.21
Croatia,2008,Waste,1801.22
Croatia,2009,Waste,1852.63
Croatia,2010,Waste,1910.88
Croatia,2011,Waste,1941.87
Croatia,2012,Waste,1941.11
Croatia,2013,Waste,1824.92
Croatia,2014,Waste,1920.89
Croatia,2015,Waste,1963.69
Croatia,2016,Waste,2107.8
Croatia,2017,Waste,2094.36
Croatia,1990,Other,NA
Croatia,1991,Other,NA
Croatia,1992,Other,NA
Croatia,1993,Other,NA
Croatia,1994,Other,NA
Croatia,1995,Other,NA
Croatia,1996,Other,NA
Croatia,1997,Other,NA
Croatia,1998,Other,NA
Croatia,1999,Other,NA
Croatia,2000,Other,NA
Croatia,2001,Other,NA
Croatia,2002,Other,NA
Croatia,2003,Other,NA
Croatia,2004,Other,NA
Croatia,2005,Other,NA
Croatia,2006,Other,NA
Croatia,2007,Other,NA
Croatia,2008,Other,NA
Croatia,2009,Other,NA
Croatia,2010,Other,NA
Croatia,2011,Other,NA
Croatia,2012,Other,NA
Croatia,2013,Other,NA
Croatia,2014,Other,NA
Croatia,2015,Other,NA
Croatia,2016,Other,NA
Croatia,2017,Other,NA
Cyprus,1990,Energy,3969.76
Cyprus,1991,Energy,4503.12
Cyprus,1992,Energy,4831.86
Cyprus,1993,Energy,5010.05
Cyprus,1994,Energy,5222.93
Cyprus,1995,Energy,5132.14
Cyprus,1996,Energy,5428.9
Cyprus,1997,Energy,5553.38
Cyprus,1998,Energy,5901.29
Cyprus,1999,Energy,6160.12
Cyprus,2000,Energy,6376.29
Cyprus,2001,Energy,6270.82
Cyprus,2002,Energy,6430.31
Cyprus,2003,Energy,6824.45
Cyprus,2004,Energy,6958.11
Cyprus,2005,Energy,7136
Cyprus,2006,Energy,7319.03
Cyprus,2007,Energy,7641
Cyprus,2008,Energy,7807.12
Cyprus,2009,Energy,7726.29
Cyprus,2010,Energy,7495.37
Cyprus,2011,Energy,7202.01
Cyprus,2012,Energy,6716.01
Cyprus,2013,Energy,5794.37
Cyprus,2014,Energy,5957.5
Cyprus,2015,Energy,6080.77
Cyprus,2016,Energy,6480.13
Cyprus,2017,Energy,6619.35
Cyprus,1990,Industrial processes and product use,841.14
Cyprus,1991,Industrial processes and product use,814
Cyprus,1992,Industrial processes and product use,875.5
Cyprus,1993,Industrial processes and product use,940.17
Cyprus,1994,Industrial processes and product use,980.12
Cyprus,1995,Industrial processes and product use,956.68
Cyprus,1996,Industrial processes and product use,1020.17
Cyprus,1997,Industrial processes and product use,991.14
Cyprus,1998,Industrial processes and product use,951.11
Cyprus,1999,Industrial processes and product use,970.26
Cyprus,2000,Industrial processes and product use,997.87
Cyprus,2001,Industrial processes and product use,985.43
Cyprus,2002,Industrial processes and product use,1025.86
Cyprus,2003,Industrial processes and product use,1036.65
Cyprus,2004,Industrial processes and product use,1121.16
Cyprus,2005,Industrial processes and product use,1178.66
Cyprus,2006,Industrial processes and product use,1191.09
Cyprus,2007,Industrial processes and product use,1214.8
Cyprus,2008,Industrial processes and product use,1212.78
Cyprus,2009,Industrial processes and product use,1043.38
Cyprus,2010,Industrial processes and product use,933.62
Cyprus,2011,Industrial processes and product use,877.65
Cyprus,2012,Industrial processes and product use,836.83
Cyprus,2013,Industrial processes and product use,1064.41
Cyprus,2014,Industrial processes and product use,1279.73
Cyprus,2015,Industrial processes and product use,1221.35
Cyprus,2016,Industrial processes and product use,1225.4
Cyprus,2017,Industrial processes and product use,1269.52
Cyprus,1990,Agriculture,471.23
Cyprus,1991,Agriculture,475.23
Cyprus,1992,Agriculture,509.71
Cyprus,1993,Agriculture,540.53
Cyprus,1994,Agriculture,529.97
Cyprus,1995,Agriculture,580.14
Cyprus,1996,Agriculture,562.15
Cyprus,1997,Agriculture,548.52
Cyprus,1998,Agriculture,562.79
Cyprus,1999,Agriculture,545.7
Cyprus,2000,Agriculture,552.35
Cyprus,2001,Agriculture,601.49
Cyprus,2002,Agriculture,620.89
Cyprus,2003,Agriculture,602.75
Cyprus,2004,Agriculture,583.45
Cyprus,2005,Agriculture,532.98
Cyprus,2006,Agriculture,548.14
Cyprus,2007,Agriculture,539.92
Cyprus,2008,Agriculture,515.83
Cyprus,2009,Agriculture,509.15
Cyprus,2010,Agriculture,531.62
Cyprus,2011,Agriculture,520.91
Cyprus,2012,Agriculture,497.58
Cyprus,2013,Agriculture,462.82
Cyprus,2014,Agriculture,448.15
Cyprus,2015,Agriculture,457.27
Cyprus,2016,Agriculture,481.54
Cyprus,2017,Agriculture,494.73
Cyprus,1990,LULUCF,-251.19
Cyprus,1991,LULUCF,-247.48
Cyprus,1992,LULUCF,-255.07
Cyprus,1993,LULUCF,-271.55
Cyprus,1994,LULUCF,-256.02
Cyprus,1995,LULUCF,-277.01
Cyprus,1996,LULUCF,-284.56
Cyprus,1997,LULUCF,-254.78
Cyprus,1998,LULUCF,-180.35
Cyprus,1999,LULUCF,-358.72
Cyprus,2000,LULUCF,68.99
Cyprus,2001,LULUCF,-186.44
Cyprus,2002,LULUCF,-337.46
Cyprus,2003,LULUCF,-351.98
Cyprus,2004,LULUCF,-347.27
Cyprus,2005,LULUCF,-377.01
Cyprus,2006,LULUCF,-452.23
Cyprus,2007,LULUCF,-208.26
Cyprus,2008,LULUCF,-512.05
Cyprus,2009,LULUCF,-541.59
Cyprus,2010,LULUCF,-488.52
Cyprus,2011,LULUCF,-565
Cyprus,2012,LULUCF,-544.7
Cyprus,2013,LULUCF,-579.74
Cyprus,2014,LULUCF,-577.02
Cyprus,2015,LULUCF,-572.48
Cyprus,2016,LULUCF,75.76
Cyprus,2017,LULUCF,-534.01
Cyprus,1990,Waste,386.73
Cyprus,1991,Waste,391.53
Cyprus,1992,Waste,400.54
Cyprus,1993,Waste,409.98
Cyprus,1994,Waste,421.82
Cyprus,1995,Waste,430.14
Cyprus,1996,Waste,435.17
Cyprus,1997,Waste,443.67
Cyprus,1998,Waste,450.63
Cyprus,1999,Waste,458.42
Cyprus,2000,Waste,467.1
Cyprus,2001,Waste,476.37
Cyprus,2002,Waste,483.35
Cyprus,2003,Waste,485.69
Cyprus,2004,Waste,488.88
Cyprus,2005,Waste,496.47
Cyprus,2006,Waste,495.78
Cyprus,2007,Waste,497.63
Cyprus,2008,Waste,505.63
Cyprus,2009,Waste,510.21
Cyprus,2010,Waste,512.56
Cyprus,2011,Waste,516.17
Cyprus,2012,Waste,526.63
Cyprus,2013,Waste,538.04
Cyprus,2014,Waste,548.49
Cyprus,2015,Waste,561.33
Cyprus,2016,Waste,572.06
Cyprus,2017,Waste,579.64
Cyprus,1990,Other,NA
Cyprus,1991,Other,NA
Cyprus,1992,Other,NA
Cyprus,1993,Other,NA
Cyprus,1994,Other,NA
Cyprus,1995,Other,NA
Cyprus,1996,Other,NA
Cyprus,1997,Other,NA
Cyprus,1998,Other,NA
Cyprus,1999,Other,NA
Cyprus,2000,Other,NA
Cyprus,2001,Other,NA
Cyprus,2002,Other,NA
Cyprus,2003,Other,NA
Cyprus,2004,Other,NA
Cyprus,2005,Other,NA
Cyprus,2006,Other,NA
Cyprus,2007,Other,NA
Cyprus,2008,Other,NA
Cyprus,2009,Other,NA
Cyprus,2010,Other,NA
Cyprus,2011,Other,NA
Cyprus,2012,Other,NA
Cyprus,2013,Other,NA
Cyprus,2014,Other,NA
Cyprus,2015,Other,NA
Cyprus,2016,Other,NA
Cyprus,2017,Other,NA
Czechia,1990,Energy,161315.59
Czechia,1991,Energy,148334.86
Czechia,1992,Energy,142963.34
Czechia,1993,Energy,137686.9
Czechia,1994,Energy,129784.15
Czechia,1995,Energy,129387.75
Czechia,1996,Energy,131980.34
Czechia,1997,Energy,126749.69
Czechia,1998,Energy,120701.98
