sales,price,brand,ad
13824,1.89,dominicks,0
251072.0001,0.99,dominicks,1
4864,1.89,dominicks,0
10176,1.89,dominicks,0
105344,1.49,dominicks,1
33600,1.49,dominicks,0
4736,1.89,dominicks,0
10304,1.89,dominicks,0
5056,1.89,dominicks,1
179967.9999,0.94,dominicks,1
4992,1.89,dominicks,0
6400,1.89,dominicks,0
14912,1.59,dominicks,1
34623.99999,1.59,dominicks,0
10368,1.59,dominicks,0
194880.0001,0.99,dominicks,1
5696,1.89,dominicks,1
7168,1.89,dominicks,0
2880,1.89,dominicks,0
12288,1.89,dominicks,0
9280,1.69,dominicks,0
25855.99999,1.26,dominicks,1
19264,1.29,dominicks,0
6848,1.69,dominicks,0
12928,1.69,dominicks,0
44031.99999,1.59,dominicks,1
25408,1.59,dominicks,0
38335.99998,1.69,dominicks,0
152384,0.99,dominicks,1
54464,0.99,dominicks,0
47680.00001,1.49,dominicks,1
14720,1.49,dominicks,0
53247.99999,1.39,dominicks,0
40576.00001,1.39,dominicks,0
25855.99999,1.39,dominicks,0
24064.00001,1.58,dominicks,1
15680,1.58,dominicks,0
16576,1.58,dominicks,0
49664.00002,1.58,dominicks,1
10752,1.58,dominicks,0
9792,1.58,dominicks,0
7104,1.58,dominicks,0
9216,1.58,dominicks,1
12608,1.58,dominicks,0
16448,1.58,dominicks,0
27967.99999,1.58,dominicks,1
37824.00001,1.58,dominicks,0
33664,1.58,dominicks,1
17728,1.58,dominicks,0
25088,1.58,dominicks,1
13184,1.58,dominicks,0
3136,1.58,dominicks,0
5696,1.58,dominicks,0
19008,1.58,dominicks,0
121664,1.58,dominicks,0
38847.99998,1.58,dominicks,0
6144,1.58,dominicks,0
13632,1.58,dominicks,0
9792,1.58,dominicks,0
86911.99996,1.58,dominicks,1
24512.00001,1.58,dominicks,0
58047.99997,1.58,dominicks,0
13952,1.58,dominicks,0
15168,1.58,dominicks,0
14592,1.58,dominicks,0
145088,1.29,dominicks,1
43712,1.29,dominicks,0
20608,1.69,dominicks,0
18752,1.69,dominicks,0
20160,1.79,dominicks,0
18688,1.69,dominicks,0
133824,1.69,dominicks,0
63488.00002,1.69,dominicks,0
71040.00002,1.79,dominicks,0
15360,1.79,dominicks,0
17728,1.79,dominicks,0
24255.99999,1.29,dominicks,0
19968,1.79,dominicks,0
15936,1.69,dominicks,0
76351.99997,1.49,dominicks,1
17408,1.69,dominicks,1
17536,1.79,dominicks,0
31231.99999,1.59,dominicks,0
19200,1.29,dominicks,0
12800,1.79,dominicks,0
15296,1.79,dominicks,0
20992,1.79,dominicks,0
73855.99997,1.49,dominicks,0
16192,1.79,dominicks,0
8000,3.19,tropicana,0
8768,3.19,tropicana,0
10240,3.19,tropicana,0
9920,3.19,tropicana,0
8256,3.19,tropicana,0
8704,3.19,tropicana,0
9600,3.19,tropicana,0
10048,3.19,tropicana,0
9024,3.19,tropicana,0
8896,3.19,tropicana,0
7360,3.19,tropicana,0
8960,3.19,tropicana,0
6848,3.19,tropicana,0
9472,3.19,tropicana,0
9792,3.19,tropicana,0
9664,3.19,tropicana,0
9088,3.19,tropicana,1
8640,3.19,tropicana,0
9728,3.04,tropicana,0
8896,3.04,tropicana,0
7872,3.04,tropicana,0
8832,3.04,tropicana,0
13504,3.19,tropicana,0
18944,2.99,tropicana,0
15040,2.99,tropicana,0
9728,2.99,tropicana,0
7680,2.99,tropicana,0
41472.00001,2.39,tropicana,0
15168,2.39,tropicana,0
12672,2.99,tropicana,0
17344,2.59,tropicana,0
10496,2.59,tropicana,0
9728,2.99,tropicana,0
10048,2.99,tropicana,0
29375.99999,2.49,tropicana,0
11200,2.99,tropicana,0
7104,2.99,tropicana,0
8640,2.99,tropicana,0
10112,2.99,tropicana,0
9984,2.99,tropicana,0
8128,2.99,tropicana,0
124096,1.49,tropicana,1
10560,2.99,tropicana,0
68480.00001,1.99,tropicana,1
15872,2.99,tropicana,0
70144.00001,1.99,tropicana,1
25408,1.99,tropicana,0
5632,3.39,tropicana,0
5696,3.39,tropicana,0
76480.00002,1.99,tropicana,0
7744,1.99,tropicana,0
6976,3.39,tropicana,0
14528,3.39,tropicana,0
79616.00003,1.99,tropicana,0
24640.00001,1.99,tropicana,0
7744,1.99,tropicana,0
7680,3.39,tropicana,1
30912,2.19,tropicana,0
6400,2.19,tropicana,0
5440,3.39,tropicana,0
6912,3.39,tropicana,0
6016,3.39,tropicana,0
84480.00001,1.99,tropicana,1
8128,3.39,tropicana,0
10496,2.49,tropicana,1
7168,3.39,tropicana,0
7104,2.99,tropicana,0
6976,2.94,tropicana,0
8192,2.94,tropicana,0
8000,2.94,tropicana,0
7552,2.94,tropicana,0
7104,2.94,tropicana,0
10496,2.99,tropicana,0
75711.99997,1.99,tropicana,1
9920,2.99,tropicana,0
6848,2.99,tropicana,0
7104,2.99,tropicana,0
8512,2.99,tropicana,0
15936,2.39,tropicana,0
19200,2.39,tropicana,0
12544,2.29,tropicana,0
14464,2.29,tropicana,0
8384,2.99,tropicana,0
7616,2.99,tropicana,0
7296,2.99,tropicana,0
36736.00001,1.99,tropicana,1
7040,2.99,tropicana,0
67071.99998,1.99,tropicana,1
16128,1.79,tropicana,0
30464.00001,1.79,tropicana,0
25408,1.79,tropicana,0
14272,2.99,tropicana,0
18112,2.5,tropicana,1
16384,2.5,tropicana,0
7168,2.99,tropicana,0
9984,2.99,tropicana,0
45951.99998,2.24,tropicana,1
7424,2.99,tropicana,0
8896,2.99,tropicana,0
7040,2.99,tropicana,0
80320.00001,2.49,tropicana,1
38464,2.49,tropicana,0
95232.00002,1.99,tropicana,1
6528,2.99,tropicana,1
11328,2.69,tropicana,0
7424,2.99,tropicana,0
5888,2.99,tropicana,0
8256,2.99,tropicana,0
8640,2.89,tropicana,1
5504,2.99,tropicana,0
8832,2.79,tropicana,1
11648,2.99,tropicana,0
38143.99998,2.49,tropicana,1
14656,2.49,tropicana,0
8192,2.99,tropicana,0
13056,2.79,tropicana,1
5248,3.2,tropicana,0
4672,2.62,minute.maid,0
71167.99999,1.99,minute.maid,1
3392,2.62,minute.maid,0
4864,2.62,minute.maid,0
36864,2.59,minute.maid,1
3776,2.62,minute.maid,0
11456,2.62,minute.maid,0
25535.99999,2.39,minute.maid,1
3968,2.62,minute.maid,0
54208,1.99,minute.maid,1
3328,2.62,minute.maid,0
5568,2.62,minute.maid,0
3904,2.62,minute.maid,0
35776.00002,2.19,minute.maid,1
3776,2.62,minute.maid,0
4800,2.62,minute.maid,0
4288,2.62,minute.maid,0
50560.00001,1.99,minute.maid,1
3840,2.55,minute.maid,0
2752,2.62,minute.maid,0
47615.99999,1.99,minute.maid,1
2816,2.62,minute.maid,0
50752,1.99,minute.maid,1
9152,1.99,minute.maid,0
11648,2.62,minute.maid,0
47424.00002,1.99,minute.maid,1
12928,1.99,minute.maid,0
12736,1.99,minute.maid,0
7104,1.99,minute.maid,0
11392,1.99,minute.maid,0
6336,2.17,minute.maid,0
5376,2.17,minute.maid,0
55807.99999,1.99,minute.maid,1
7168,2.17,minute.maid,0
9600,2.12,minute.maid,0
6336,2.12,minute.maid,0
8576,2.12,minute.maid,0
38911.99999,1.99,minute.maid,1
6080,2.17,minute.maid,0
13056,2.17,minute.maid,0
93503.99999,1.69,minute.maid,1
18944,1.69,minute.maid,0
4672,2.17,minute.maid,1
5888,2.09,minute.maid,0
7488,2.09,minute.maid,0
5888,2.09,minute.maid,0
28287.99999,2.09,minute.maid,0
5696,2.26,minute.maid,0
5760,2.26,minute.maid,0
3648,2.26,minute.maid,0
41215.99998,1.69,minute.maid,1
12352,2.26,minute.maid,0
65151.99997,1.69,minute.maid,1
13056,1.69,minute.maid,0
4800,2.26,minute.maid,0
4928,2.26,minute.maid,0
3072,2.26,minute.maid,0
3712,2.26,minute.maid,0
4288,2.26,minute.maid,0
17984,2.26,minute.maid,0
94272.00002,1.29,minute.maid,1
3776,2.26,minute.maid,0
4608,2.26,minute.maid,0
35456,1.99,minute.maid,1
6592,1.99,minute.maid,0
8704,1.89,minute.maid,0
12544,1.79,minute.maid,0
10432,1.79,minute.maid,0
228224,1.69,minute.maid,1
5888,2.26,minute.maid,0
60992,1.49,minute.maid,0
3072,2.26,minute.maid,0
4672,2.26,minute.maid,0
30399.99999,1.99,minute.maid,0
8960,1.99,minute.maid,0
7424,1.99,minute.maid,0
4160,2.26,minute.maid,0
2816,2.26,minute.maid,0
34751.99999,1.99,minute.maid,1
14144,1.99,minute.maid,0
3968,1.99,minute.maid,0
13056,2.49,minute.maid,1
17344,2.49,minute.maid,1
3392,2.49,minute.maid,0
5568,2.66,minute.maid,0
4736,1.99,minute.maid,0
112192,1.99,minute.maid,1
5248,1.99,minute.maid,0
5568,2.66,minute.maid,0
24448,1.99,minute.maid,1
5632,1.99,minute.maid,0
3840,2.66,minute.maid,0
15488,1.99,minute.maid,1
7104,1.99,minute.maid,0
3776,2.66,minute.maid,0
40576.00001,1.99,minute.maid,1
2880,2.66,minute.maid,0
4224,2.66,minute.maid,0
3392,2.66,minute.maid,0
43391.99999,1.99,minute.maid,1
2368,2.69,minute.maid,0
1920,2.69,minute.maid,0
1856,2.69,minute.maid,0
1984,2.69,minute.maid,0
6976,2.01,minute.maid,1
4096,2.69,minute.maid,0
50239.99999,2.29,minute.maid,1
2752,2.69,minute.maid,0
2112,2.65,minute.maid,1
71296.00001,1.99,minute.maid,1
27904.00001,1.99,minute.maid,1
12224,1.69,minute.maid,0
12032,1.69,minute.maid,0
30208,1.99,minute.maid,1
11200,2.69,minute.maid,0
4416,2.49,minute.maid,0
62975.99997,2.19,minute.maid,1
8576,1.59,dominicks,1
1152,2.29,dominicks,0
896,2.29,dominicks,0
2176,2.29,dominicks,0
1152,2.29,dominicks,0
3328,2.29,dominicks,0
4928,2.29,dominicks,0
6144,2.09,dominicks,1
3712,2.09,dominicks,0
704,2.09,dominicks,0
960,2.09,dominicks,0
39168.00001,1.89,dominicks,1
5632,1.89,dominicks,0
8128,1.89,dominicks,0
4608,1.79,dominicks,0
45184.00001,1.79,dominicks,1
5824,1.79,dominicks,0
576,2.29,dominicks,0
95040.00004,1.14,dominicks,1
704,1.59,dominicks,0
15040,1.59,dominicks,1
9408,1.29,dominicks,0
25919.99999,0.99,dominicks,0
14016,1.59,dominicks,1
51456.00002,2.29,dominicks,1
8192,1.89,dominicks,0
53759.99999,1.39,dominicks,1
5056,1.89,dominicks,0
1856,1.89,dominicks,0
4352,1.89,dominicks,0
130560,0.99,dominicks,1
8640,1.89,dominicks,0
5760,1.89,dominicks,0
57216.00003,1.49,dominicks,1
11456,1.49,dominicks,0
3712,1.89,dominicks,0
4416,1.89,dominicks,0
3776,1.89,dominicks,1
99520,0.94,dominicks,1
1344,1.89,dominicks,0
3008,1.89,dominicks,0
12288,1.59,dominicks,1
6208,1.59,dominicks,0
5696,1.59,dominicks,0
106496,0.99,dominicks,1
2944,1.89,dominicks,1
2944,1.89,dominicks,0
46079.99998,1.59,dominicks,1
3264,1.59,dominicks,0
2112,2.09,dominicks,0
7616,1.41,dominicks,1
4096,1.29,dominicks,0
704,1.89,dominicks,0
3136,1.89,dominicks,0
33024.00001,1.59,dominicks,1
22591.99999,1.59,dominicks,0
3904,1.89,dominicks,0
95296,0.99,dominicks,1
15744,0.99,dominicks,0
33984.00001,1.49,dominicks,1
11904,1.49,dominicks,0
11328,1.39,dominicks,0
7296,1.39,dominicks,0
7936,1.39,dominicks,0
15168,1.58,dominicks,1
8384,1.58,dominicks,0
11328,1.58,dominicks,0
38528.00001,1.58,dominicks,1
6464,1.58,dominicks,0
5632,1.58,dominicks,0
1088,1.58,dominicks,0
8000,1.58,dominicks,1
3456,1.58,dominicks,0
1728,1.58,dominicks,0
18816,1.58,dominicks,1
22079.99999,1.58,dominicks,0
10368,1.58,dominicks,1
3008,1.58,dominicks,0
8192,1.58,dominicks,1
11648,1.58,dominicks,0
1984,1.58,dominicks,0
5504,1.58,dominicks,0
10752,1.58,dominicks,0
67647.99998,1.58,dominicks,0
7232,1.58,dominicks,0
1152,1.58,dominicks,0
7168,1.58,dominicks,0
4672,1.58,dominicks,0
48640.00002,1.58,dominicks,1
10944,1.58,dominicks,0
23168,1.58,dominicks,0
2688,1.58,dominicks,0
13184,1.58,dominicks,0
26496,1.58,dominicks,0
72576.00003,1.29,dominicks,1
8256,1.29,dominicks,0
6720,1.89,dominicks,0
4736,1.89,dominicks,0
2624,1.99,dominicks,0
6080,1.69,dominicks,0
20992,1.69,dominicks,0
6464,1.99,dominicks,0
2496,1.99,dominicks,0
1088,1.99,dominicks,0
8000,1.99,dominicks,0
7296,1.99,dominicks,0
6976,1.69,dominicks,0
43840.00002,1.49,dominicks,1
3968,1.89,dominicks,1
2624,1.99,dominicks,0
8192,1.79,dominicks,0
6528,1.29,dominicks,0
2496,1.99,dominicks,0
1408,2.13,dominicks,0
3776,2.13,dominicks,0
43391.99999,1.49,dominicks,0
3520,2.13,dominicks,0
6784,3.87,tropicana,0
6656,3.87,tropicana,0
7616,3.87,tropicana,0
7040,3.87,tropicana,0
8576,3.87,tropicana,0
5824,3.87,tropicana,0
7744,3.87,tropicana,0
8320,3.87,tropicana,0
6144,3.87,tropicana,0
6208,3.87,tropicana,0
6912,3.87,tropicana,0
13824,3.29,tropicana,0
12736,3.29,tropicana,0
10112,3.29,tropicana,0
9088,3.87,tropicana,0
20992,2.99,tropicana,1
11648,2.99,tropicana,0
13568,2.99,tropicana,0
6528,3.87,tropicana,0
5120,3.87,tropicana,0
5632,3.87,tropicana,0
5696,3.87,tropicana,0
14848,2.99,tropicana,0
14592,2.99,tropicana,0
6656,3.59,tropicana,0
8192,3.59,tropicana,0
42815.99998,2.39,tropicana,0
11584,2.39,tropicana,0
10112,3.59,tropicana,0
24704,2.59,tropicana,0
9024,2.59,tropicana,0
5632,3.59,tropicana,0
6336,3.59,tropicana,0
40192.00001,2.49,tropicana,0
11200,3.59,tropicana,0
16512,3.59,tropicana,0
5376,3.59,tropicana,0
6592,3.59,tropicana,0
6080,3.59,tropicana,0
5696,3.59,tropicana,0
133376,1.69,tropicana,1
26240,3.59,tropicana,0
72256.00004,1.99,tropicana,1
26304,3.59,tropicana,0
94464.00005,1.99,tropicana,1
6656,3.59,tropicana,0
31744,2.29,tropicana,1
6464,3.59,tropicana,0
84095.99997,1.99,tropicana,0
20480,1.99,tropicana,0
7104,3.59,tropicana,0
19712,3.59,tropicana,0
89216.00003,1.99,tropicana,0
44160,1.99,tropicana,0
22528,1.99,tropicana,0
10496,3.59,tropicana,1
23808.00001,2.19,tropicana,0
12096,2.19,tropicana,0
6592,3.59,tropicana,0
5696,3.59,tropicana,0
6528,3.59,tropicana,0
12608,2.49,tropicana,1
5056,3.59,tropicana,0
6912,3.19,tropicana,0
9344,3.07,tropicana,0
7488,3.07,tropicana,0
9792,3.07,tropicana,0
7104,3.07,tropicana,0
7616,3.07,tropicana,0
7936,3.19,tropicana,0
110847.9999,1.99,tropicana,1
6592,3.19,tropicana,0
5248,3.19,tropicana,0
6720,3.19,tropicana,0
8576,3.19,tropicana,0
21696,2.39,tropicana,0
46976,2.39,tropicana,0
43072,2.29,tropicana,0
16128,2.29,tropicana,0
6656,3.19,tropicana,0
7552,3.19,tropicana,0
9216,3.19,tropicana,0
57088,1.99,tropicana,1
115712,1.99,tropicana,1
92800.00002,1.79,tropicana,0
76735.99997,1.79,tropicana,0
33920,1.79,tropicana,0
17664,3.19,tropicana,0
33216.00002,2.5,tropicana,1
16256,2.5,tropicana,0
6656,3.19,tropicana,0
12224,3.19,tropicana,0
44095.99998,2.39,tropicana,1
8448,3.19,tropicana,0
8192,3.19,tropicana,0
7296,3.19,tropicana,0
8960,3.19,tropicana,0
84415.99999,2.49,tropicana,1
38528.00001,2.49,tropicana,0
89023.99997,1.99,tropicana,1
5824,3.19,tropicana,1
23808.00001,2.69,tropicana,0
6336,3.19,tropicana,0
8192,3.19,tropicana,0
6784,3.19,tropicana,0
7808,3.19,tropicana,0
9472,3.09,tropicana,1
6656,3.19,tropicana,0
15424,2.79,tropicana,1
13504,3.19,tropicana,0
41983.99999,2.49,tropicana,1
16640,2.49,tropicana,0
10112,3.19,tropicana,0
21888,2.79,tropicana,1
8384,3.19,tropicana,0
69760.00003,1.99,minute.maid,1
4032,3.17,minute.maid,0
4736,3.17,minute.maid,0
46976,2.59,minute.maid,1
4032,3.17,minute.maid,0
6400,3.17,minute.maid,0
33984.00001,2.39,minute.maid,1
4544,3.17,minute.maid,0
64960.00001,1.99,minute.maid,1
4096,3.17,minute.maid,0
4928,3.17,minute.maid,0
4480,3.17,minute.maid,0
45247.99999,2.19,minute.maid,1
4864,3.17,minute.maid,0
6528,3.17,minute.maid,0
9984,3.17,minute.maid,0
64639.99999,1.99,minute.maid,1
5312,2.88,minute.maid,0
5440,3.17,minute.maid,0
30976,1.99,minute.maid,1
4800,3.17,minute.maid,0
57600.00002,1.99,minute.maid,1
15488,1.99,minute.maid,0
18688,3.17,minute.maid,0
67200.00003,1.99,minute.maid,1
22655.99999,1.99,minute.maid,0
23552.00001,1.99,minute.maid,0
13696,1.99,minute.maid,0
18432,1.99,minute.maid,0
5888,2.59,minute.maid,0
7104,2.59,minute.maid,0
70208.00003,1.99,minute.maid,1
9856,2.59,minute.maid,0
9344,2.49,minute.maid,0
7680,2.49,minute.maid,0
17344,2.49,minute.maid,0
69184,1.99,minute.maid,1
7104,2.59,minute.maid,0
19968,2.59,minute.maid,0
132096,1.69,minute.maid,1
29055.99999,1.69,minute.maid,0
7552,2.59,minute.maid,1
8768,2.09,minute.maid,0
11264,2.09,minute.maid,0
8384,2.09,minute.maid,0
205056.0001,1.39,minute.maid,1
47232,2.39,minute.maid,0
28992,2.39,minute.maid,0
5568,2.39,minute.maid,0
46144.00002,1.79,minute.maid,1
24064.00001,2.39,minute.maid,0
91328.00001,1.69,minute.maid,1
19328,1.69,minute.maid,0
5248,2.39,minute.maid,0
6336,2.39,minute.maid,0
4480,2.39,minute.maid,0
4864,2.39,minute.maid,0
4928,2.39,minute.maid,0
21888,2.39,minute.maid,0
151743.9999,1.29,minute.maid,1
6976,2.39,minute.maid,0
14528,1.99,minute.maid,0
19840,1.89,minute.maid,0
23360,1.79,minute.maid,0
20480,1.79,minute.maid,0
262144,1.69,minute.maid,1
11904,2.39,minute.maid,0
102400,1.49,minute.maid,0
5632,2.39,minute.maid,0
19264,2.39,minute.maid,0
18560,1.99,minute.maid,0
13824,1.99,minute.maid,0
9024,1.99,minute.maid,0
6464,2.39,minute.maid,0
5568,2.39,minute.maid,0
42048.00001,1.99,minute.maid,1
20288,1.99,minute.maid,0
8640,1.99,minute.maid,0
26624.00001,2.49,minute.maid,1
23552.00001,2.49,minute.maid,1
12416,2.49,minute.maid,0
6016,2.79,minute.maid,0
9600,1.99,minute.maid,0
9856,1.99,minute.maid,0
6976,2.79,minute.maid,0
38143.99998,1.99,minute.maid,1
31807.99999,1.99,minute.maid,0
27455.99999,2.79,minute.maid,0
38208.00001,1.99,minute.maid,1
28992,1.99,minute.maid,0
8960,2.79,minute.maid,0
44607.99999,2.09,minute.maid,1
4224,2.79,minute.maid,0
7360,2.79,minute.maid,0
6720,2.79,minute.maid,0
43072,2.09,minute.maid,1
6080,2.79,minute.maid,0
4096,2.89,minute.maid,0
6080,2.89,minute.maid,0
4544,2.89,minute.maid,0
4224,2.89,minute.maid,0
23615.99999,1.99,minute.maid,1
4608,2.19,minute.maid,1
7424,2.89,minute.maid,0
59520.00003,2.29,minute.maid,1
7424,2.89,minute.maid,0
5312,2.81,minute.maid,1
87679.99998,1.99,minute.maid,1
56768.00002,1.99,minute.maid,1
24383.99999,1.69,minute.maid,0
21568,1.69,minute.maid,0
53951.99998,1.99,minute.maid,1
6976,2.89,minute.maid,0
6528,2.69,minute.maid,0
68160.00003,2.19,minute.maid,1
1408,2.69,dominicks,0
3520,2.69,dominicks,0
5376,2.69,dominicks,0
1472,2.69,dominicks,0
896,2.69,dominicks,0
6912,2.69,dominicks,0
6784,2.09,dominicks,1
3776,2.09,dominicks,0
4096,2.09,dominicks,0
2880,2.09,dominicks,0
35776.00002,1.89,dominicks,1
12288,1.89,dominicks,0
8256,1.89,dominicks,0
8000,1.79,dominicks,0
46911.99999,1.79,dominicks,1
6464,1.79,dominicks,0
896,2.69,dominicks,0
113088,1.24,dominicks,1
1984,1.59,dominicks,0
52672,1.59,dominicks,1
23999.99999,1.29,dominicks,0
67007.99998,0.99,dominicks,0
45503.99999,1.59,dominicks,1
38016.00001,2.49,dominicks,1
23487.99999,2.69,dominicks,0
65407.99999,1.39,dominicks,1
2560,2.69,dominicks,0
1472,2.69,dominicks,0
704,2.69,dominicks,0
209088,0.99,dominicks,1
2880,2.69,dominicks,0
7424,2.69,dominicks,0
91328.00001,1.49,dominicks,1
7552,1.49,dominicks,0
1856,2.69,dominicks,0
2560,2.69,dominicks,0
5056,1.99,dominicks,1
140928.0001,1.09,dominicks,1
2496,2.69,dominicks,0
4352,2.69,dominicks,0
21056,1.59,dominicks,1
25151.99999,1.59,dominicks,0
7872,1.59,dominicks,0
224576,0.99,dominicks,1
1152,2.69,dominicks,1
1024,2.69,dominicks,0
5312,2.69,dominicks,0
21824,1.59,dominicks,0
1728,2.39,dominicks,0
15808,1.49,dominicks,1
12096,1.29,dominicks,0
2880,1.99,dominicks,0
6912,1.99,dominicks,0
47871.99998,1.59,dominicks,1
15936,1.59,dominicks,0
8320,1.99,dominicks,0
173888,0.99,dominicks,1
59904.00001,0.99,dominicks,0
55424,1.49,dominicks,1
6080,1.49,dominicks,0
4416,1.39,dominicks,0
14080,1.58,dominicks,1
7680,1.58,dominicks,0
11712,1.58,dominicks,0
69760.00003,1.58,dominicks,1
9792,1.58,dominicks,0
4992,1.58,dominicks,0
2496,1.58,dominicks,0
15360,1.58,dominicks,1
8832,1.58,dominicks,0
3456,1.58,dominicks,0
39296.00002,1.58,dominicks,1
58560.00002,1.58,dominicks,0
46336.00001,1.58,dominicks,1
7104,1.58,dominicks,0
14272,1.58,dominicks,1
11904,1.58,dominicks,0
3712,1.58,dominicks,0
9728,1.58,dominicks,0
24320,1.58,dominicks,0
108224,1.58,dominicks,0
29311.99999,1.58,dominicks,0
18880,1.58,dominicks,0
23936.00001,1.58,dominicks,0
75776.00001,1.58,dominicks,1
16512,1.58,dominicks,0
46336.00001,1.58,dominicks,0
9024,1.58,dominicks,0
2816,1.58,dominicks,0
25216.00001,1.58,dominicks,0
100160,1.29,dominicks,1
21952,1.29,dominicks,0
12416,1.99,dominicks,0
8768,1.99,dominicks,0
4288,2.09,dominicks,0
26240,1.69,dominicks,0
90303.99998,1.69,dominicks,0
42112.00001,1.69,dominicks,0
22528,2.09,dominicks,0
3584,2.09,dominicks,0
15040,1.99,dominicks,0
12096,1.99,dominicks,0
5440,1.29,dominicks,0
15808,2.09,dominicks,0
19840,1.69,dominicks,0
70015.99998,1.49,dominicks,1
10688,1.99,dominicks,1
6208,2.09,dominicks,0
4288,1.89,dominicks,0
29823.99999,1.29,dominicks,0
3584,2.09,dominicks,0
4032,2.09,dominicks,0
5952,2.09,dominicks,0
73279.99997,1.49,dominicks,0
15232,2.09,dominicks,0
6400,3.87,tropicana,0
6528,3.87,tropicana,0
10880,3.87,tropicana,0
8128,3.87,tropicana,0
5760,3.87,tropicana,0
7488,3.87,tropicana,0
6976,3.87,tropicana,0
5376,3.87,tropicana,0
8448,3.87,tropicana,0
7232,3.87,tropicana,0
5312,3.87,tropicana,0
6912,3.87,tropicana,0
11072,3.29,tropicana,0
10304,3.29,tropicana,0
9856,3.29,tropicana,0
7616,3.87,tropicana,0
12160,3.29,tropicana,1
7104,3.29,tropicana,0
5056,3.56,tropicana,0
7360,3.56,tropicana,0
7104,3.56,tropicana,0
6976,3.56,tropicana,0
10496,3.87,tropicana,0
13760,2.99,tropicana,0
11648,2.99,tropicana,0
6656,3.59,tropicana,0
6784,3.59,tropicana,0
26496,2.39,tropicana,0
17408,2.39,tropicana,0
11392,3.59,tropicana,0
17920,2.59,tropicana,0
12672,2.59,tropicana,0
8256,3.59,tropicana,0
8448,3.59,tropicana,0
23808.00001,2.49,tropicana,0
10048,3.59,tropicana,0
7424,3.59,tropicana,0
6912,3.59,tropicana,0
6336,3.59,tropicana,0
6976,3.59,tropicana,0
62784,1.69,tropicana,1
10304,3.59,tropicana,0
32576,1.99,tropicana,1
12032,3.59,tropicana,0
38783.99998,1.99,tropicana,1
19136,1.99,tropicana,0
27520,2.29,tropicana,1
7232,3.59,tropicana,0
8064,3.59,tropicana,0
49216.00001,1.99,tropicana,0
19456,1.99,tropicana,0
6720,3.59,tropicana,0
12032,3.59,tropicana,0
37056,1.99,tropicana,0
20288,1.99,tropicana,0
17472,1.99,tropicana,0
14080,3.59,tropicana,1
31551.99999,2.19,tropicana,0
15552,2.19,tropicana,0
9024,3.59,tropicana,0
10624,3.59,tropicana,0
8064,3.59,tropicana,0
70336.00002,1.89,tropicana,1
